AAPL,AMZN,BA,COST,JNJ,NVDA,TMO,TSLA,VLO,date
0.1268767,0.12136188,-0.009100314,0.1268767,0.12647961,0.1268767,0.12687668,0.1268766,0.12687549,2024-05-24
0.126754,0.12110007,-0.007969739,0.126754,0.12634699,0.126754,0.126754,0.1267539,0.1267528,2024-05-28
0.12596738,0.120285384,-0.0016291512,0.12596738,0.12554058,0.12596738,0.12596737,0.12596728,0.12596644,2024-05-29
0.12505238,0.11960361,0.005504782,0.12505238,0.12457834,0.12505238,0.12505238,0.12505227,0.1250515,2024-05-30
0.12421311,0.11909033,0.011964079,0.12421311,0.12366807,0.12421311,0.12421309,0.12421299,0.124212086,2024-05-31
0.12289115,0.11890802,0.021602567,0.12289115,0.12214482,0.12289115,0.12289113,0.122891,0.12288898,2024-06-03
0.12213614,0.118611194,0.027315693,0.12213614,0.121259354,0.12213614,0.122136116,0.12213598,0.12213321,2024-06-04
0.121600114,0.11844482,0.031355534,0.121600114,0.12060306,0.121600114,0.121600084,0.12159994,0.1215962,2024-06-05
0.12143791,0.118025094,0.032961294,0.12143791,0.1203898,0.12143791,0.12143788,0.12143772,0.12143447,2024-06-06
0.12171282,0.117872335,0.03122121,0.12171282,0.12063308,0.12171282,0.12171278,0.1217126,0.12170954,2024-06-07
0.12189725,0.11776686,0.03000674,0.12189725,0.12084602,0.12189725,0.12189721,0.12189703,0.121894374,2024-06-10
0.12195036,0.11763634,0.029790107,0.12195036,0.12087461,0.12195036,0.12195031,0.12195011,0.12194743,2024-06-11
0.12184054,0.117513336,0.030704226,0.12184054,0.12074246,0.12184054,0.12184049,0.12184028,0.12183761,2024-06-12
0.12142214,0.11703312,0.034144342,0.12142214,0.120292544,0.12142214,0.1214221,0.12142187,0.12141958,2024-06-13
0.12049058,0.116473526,0.04141022,0.12049058,0.119176105,0.12049058,0.12049053,0.12049028,0.12048769,2024-06-14
0.12010524,0.11616155,0.0444898,0.12010524,0.11872035,0.12010524,0.12010518,0.12010494,0.120102465,2024-06-17
0.11949271,0.11574757,0.04944185,0.11949271,0.11785858,0.11949271,0.11949263,0.11949233,0.11948885,2024-06-18
0.11916401,0.115210965,0.052405197,0.11916401,0.11740366,0.11916401,0.11916392,0.11916358,0.11916061,2024-06-20
0.11905615,0.11489769,0.05355133,0.11905615,0.11721813,0.11905615,0.11905604,0.11905566,0.11905272,2024-06-21
0.11898258,0.11498745,0.054436505,0.11898258,0.11668938,0.11898258,0.11898238,0.11898183,0.11897479,2024-06-24
0.11792703,0.114144795,0.063567385,0.11792703,0.11473846,0.11792703,0.11792666,0.11792589,0.11791571,2024-06-25
0.11665783,0.11293034,0.0757038,0.11665783,0.111438274,0.11665783,0.11665683,0.116655596,0.11664167,2024-06-26
0.11609471,0.111955166,0.08352758,0.11609471,0.10797804,0.11609471,0.116092004,0.116089955,0.11607316,2024-06-27
0.116058476,0.11172999,0.08538882,0.116058476,0.10656741,0.116058476,0.11605445,0.11605202,0.11603187,2024-06-28
0.11597724,0.11210563,0.08748046,0.11597724,0.10461094,0.11597724,0.11597159,0.11596933,0.1159302,2024-07-01
0.115781404,0.11241264,0.090824,0.115781404,0.10215806,0.115781404,0.11577417,0.11577254,0.11571443,2024-07-02
0.115556054,0.1130975,0.09591107,0.115556054,0.09778567,0.115556054,0.11554686,0.11554706,0.11544363,2024-07-03
0.11550601,0.11409118,0.101648584,0.11550601,0.091425225,0.11550601,0.11549643,0.1154993,0.115321234,2024-07-05
0.11605158,0.1153458,0.10699266,0.11605158,0.08171629,0.11605158,0.11604188,0.11604707,0.11570155,2024-07-08
0.11706104,0.11673358,0.11142183,0.11706104,0.07005698,0.11706104,0.11705288,0.1170585,0.11649308,2024-07-09
0.11831488,0.118164204,0.11465233,0.11831488,0.0581577,0.11831488,0.11830882,0.11831359,0.11745866,2024-07-10
0.11901674,0.11892566,0.11626916,0.11901674,0.05165459,0.11901674,0.119012274,0.11901597,0.118072145,2024-07-11
0.120588616,0.12052342,0.11835169,0.120588616,0.039371826,0.120588616,0.12058306,0.12058786,0.11881629,2024-07-12
0.121906154,0.12185128,0.119889416,0.121906154,0.029884858,0.121906154,0.12189889,0.12190532,0.11885182,2024-07-15
0.121496245,0.12142931,0.11914598,0.121496245,0.03376913,0.121496245,0.121487826,0.12149521,0.11818373,2024-07-16
0.120842084,0.120753415,0.118027024,0.120842084,0.039235853,0.120842084,0.120832466,0.120840736,0.11778424,2024-07-17
0.120463155,0.12035962,0.117282934,0.120463155,0.0427478,0.120463155,0.1204527,0.12046159,0.11730593,2024-07-18
0.119299725,0.11915631,0.11526542,0.119299725,0.05236472,0.119299725,0.11928912,0.11929781,0.116727434,2024-07-19
0.11839153,0.11820062,0.11346232,0.11839153,0.06005047,0.11839153,0.11838088,0.11838926,0.11634188,2024-07-22
0.13246384,0.12129131,-0.04608204,0.13246384,0.13015914,0.13246383,0.13246076,0.13245878,0.13232046,2024-07-23
0.13662767,0.11538372,-0.070192486,0.13662767,0.1351472,0.13662764,0.13662466,0.13662075,0.1365331,2024-07-24
0.13644408,0.11638405,-0.06971043,0.13644408,0.13482003,0.13644402,0.13644037,0.13643622,0.13629764,2024-07-25
0.1362204,0.120308936,-0.07205809,0.1362204,0.13469478,0.13622029,0.13621749,0.13621445,0.13596141,2024-07-26
0.13627666,0.12614988,-0.07859099,0.13627666,0.135219,0.13627653,0.1362757,0.13627438,0.13584219,2024-07-29
0.13540195,0.13022088,-0.07650479,0.13540195,0.13458303,0.13540184,0.13540167,0.1354012,0.1346923,2024-07-30
0.13174753,0.12968735,-0.04894953,0.13174753,0.13055205,0.1317474,0.13174734,0.13174713,0.12997319,2024-07-31
0.12744905,0.12633373,-0.012918558,0.12744905,0.12545614,0.12744887,0.1274488,0.12744863,0.123884276,2024-08-01
0.12436552,0.12354822,0.013496359,0.124365516,0.12156684,0.124365345,0.12436522,0.12436505,0.11956198,2024-08-02
0.12485698,0.123739354,0.0102721155,0.12485698,0.122062646,0.12485668,0.12485656,0.12485621,0.11964251,2024-08-05
0.12542993,0.1239716,0.0068672886,0.12542993,0.122573584,0.12542938,0.12542933,0.1254287,0.11944022,2024-08-06
0.12689994,0.12476418,-0.0045050806,0.12689994,0.124281555,0.12689905,0.12689917,0.12689804,0.12096324,2024-08-07
0.12762195,0.12494902,-0.008344118,0.12762195,0.12485391,0.12762031,0.12762085,0.12761904,0.1204371,2024-08-08
0.12899265,0.12557156,-0.01635872,0.12899266,0.12616017,0.12898915,0.12899111,0.12898824,0.11967314,2024-08-09
0.12919953,0.12536713,-0.018619733,0.12919955,0.12643532,0.12919612,0.12919791,0.1291946,0.12082951,2024-08-12
0.12842374,0.12462724,-0.01583652,0.12842374,0.12586099,0.12842216,0.12842241,0.12841962,0.12323666,2024-08-13
0.1287212,0.12416289,-0.020628223,0.12872122,0.12663664,0.1287206,0.12872025,0.12871768,0.12622772,2024-08-14
0.12867826,0.12355896,-0.021935495,0.12867826,0.12710346,0.12867814,0.12867774,0.12867595,0.12788472,2024-08-15
0.12938075,0.122876085,-0.027235443,0.12938075,0.12828591,0.12938072,0.1293805,0.12937921,0.1291716,2024-08-16
0.12934422,0.12257639,-0.027067933,0.12934422,0.12849963,0.12934422,0.12934409,0.1293433,0.12927185,2024-08-19
0.1280278,0.12175677,-0.017178046,0.1280278,0.12728143,0.1280278,0.12802774,0.12802725,0.12800147,2024-08-20
0.12659082,0.12141779,-0.0069130664,0.12659082,0.12595958,0.12659082,0.12659079,0.12659054,0.12658189,2024-08-21
0.12317219,0.12001515,0.018511308,0.12317219,0.12244593,0.12317219,0.123172164,0.123172045,0.12316688,2024-08-22
0.12127396,0.11915081,0.032829143,0.12127396,0.12038361,0.12127396,0.121273935,0.12127385,0.12126678,2024-08-23
0.12013746,0.11847807,0.041626297,0.12013746,0.11908107,0.12013746,0.120137446,0.120137356,0.120127335,2024-08-26
0.11914204,0.11786845,0.049453557,0.11914204,0.11784276,0.11914204,0.11914201,0.11914194,0.11912508,2024-08-27
0.11996645,0.11848095,0.04301976,0.11996645,0.11872009,0.11996645,0.119966425,0.11996632,0.11994709,2024-08-28
0.120418236,0.11883554,0.03957296,0.120418236,0.11910892,0.120418236,0.1204182,0.12041808,0.12039154,2024-08-29
0.12130416,0.1194386,0.032791022,0.12130416,0.11998135,0.12130416,0.12130412,0.121303946,0.12126849,2024-08-30
0.12184528,0.11970795,0.028883787,0.12184528,0.12039058,0.12184528,0.1218452,0.121844955,0.12179163,2024-09-03
0.12240979,0.12000208,0.024832776,0.12240979,0.12079518,0.12240979,0.122409664,0.12240931,0.12232158,2024-09-04
0.12275461,0.12026399,0.022374926,0.12275461,0.120976985,0.12275461,0.122754425,0.122753955,0.122611836,2024-09-05
0.122525536,0.12005493,0.024642378,0.122525536,0.12039059,0.122525536,0.12252525,0.122524634,0.12228565,2024-09-06
0.12237061,0.11999133,0.026456619,0.12237061,0.119772054,0.12237059,0.122370146,0.12236936,0.121928714,2024-09-09
0.122483104,0.12004497,0.02619768,0.122483104,0.11953103,0.12248307,0.12248244,0.12248145,0.12181319,2024-09-10
0.12202322,0.119875684,0.030286435,0.12202322,0.118683636,0.122023165,0.12202245,0.12202147,0.12104073,2024-09-11
0.121125616,0.119407795,0.038275257,0.121125616,0.117081106,0.12112554,0.121124685,0.12112383,0.1196106,2024-09-12
0.118243255,0.11743453,0.0640802,0.118243255,0.111813486,0.11824318,0.11824222,0.11824199,0.11545793,2024-09-13
0.116501905,0.116142325,0.082673945,0.116501905,0.10670755,0.11650185,0.11650096,0.11650116,0.11196844,2024-09-16
0.116026804,0.11585688,0.096367985,0.1160268,0.099665165,0.11602676,0.11602567,0.11602626,0.10797766,2024-09-17
0.11713516,0.117042586,0.10533007,0.117135145,0.089657985,0.1171351,0.1171335,0.11713465,0.10229582,2024-09-18
0.12135006,0.12128793,0.114882015,0.12135003,0.06590014,0.12134997,0.12134525,0.12134923,0.09118536,2024-09-19
0.12719487,0.1271494,0.12280256,0.12719478,0.040791843,0.12719472,0.12718497,0.12719375,0.07329306,2024-09-20
0.14094195,0.14090204,0.13791615,0.14094132,-0.0067026136,0.14094143,0.14090113,0.14093933,0.023219286,2024-09-23
0.15311573,0.15308888,0.15106729,0.153114,-0.04363555,0.15311489,0.1530382,0.15311268,-0.026016152,2024-09-24
0.16189243,0.16187322,0.16041134,0.16188914,-0.0719234,0.16189136,0.16177304,0.16188924,-0.059696283,2024-09-25
0.16914965,0.16913606,0.16808012,0.16914463,-0.097277045,0.16914858,0.16898452,0.16914658,-0.085513085,2024-09-26
0.17521186,0.17520243,0.17444655,0.17520453,-0.11960056,0.17521085,0.17498589,0.17520893,-0.105870456,2024-09-27
0.1793252,0.17931813,0.17875929,0.17931606,-0.13620746,0.17932437,0.17903575,0.17932226,-0.11819366,2024-09-30
0.17952341,0.1795166,0.17904535,0.17951527,-0.14144382,0.17952283,0.17920242,0.17952009,-0.114402115,2024-10-01
0.18013225,0.18012585,0.17971969,0.18012421,-0.14589836,0.18013181,0.17977305,0.18012866,-0.11423718,2024-10-02
0.18003604,0.1800299,0.17967793,0.18002908,-0.14857589,0.18003573,0.17966959,0.18003231,-0.110934675,2024-10-03
0.18117821,0.18117277,0.18086149,0.18117075,-0.15223402,0.18117793,0.18079717,0.18117459,-0.11529893,2024-10-04
0.18063693,0.18063076,0.18032263,0.18062904,-0.15254329,0.18063667,0.18021667,0.18063259,-0.11116197,2024-10-07
0.18097861,0.18097149,0.18070005,0.18096718,-0.15640315,0.18097852,0.18028045,0.18097147,-0.10944462,2024-10-08
0.18138231,0.18137439,0.18115589,0.18136589,-0.16061582,0.1813825,0.18019183,0.18137018,-0.1076072,2024-10-09
0.18055415,0.1805445,0.18034175,0.1805338,-0.16119294,0.18055458,0.17888574,0.1805359,-0.10075747,2024-10-10
0.17704529,0.17703249,0.1768368,0.17702785,-0.1577226,0.17704575,0.17517897,0.1770212,-0.07946577,2024-10-11
0.169941,0.16992006,0.16967928,0.16993023,-0.147387,0.16994122,0.16836026,0.16991225,-0.0402974,2024-10-14
0.1585306,0.15849154,0.15813677,0.15852635,-0.12891738,0.1585306,0.15755652,0.15850051,0.020644542,2024-10-15
0.14768098,0.14761615,0.14709179,0.14767967,-0.108536124,0.14768092,0.14719112,0.14765546,0.07594004,2024-10-16
0.13933039,0.13921389,0.1383117,0.13933006,-0.08345225,0.13933033,0.13912053,0.13931061,0.109504774,2024-10-17
0.1339143,0.13370109,0.13212253,0.1339142,-0.057380654,0.13391428,0.13380565,0.13389707,0.12211156,2024-10-18
0.13029107,0.13003534,0.12750933,0.13029104,-0.03205622,0.13029106,0.13024555,0.1302809,0.123111926,2024-10-21
0.12671193,0.11784597,0.011139787,0.12671192,0.11115449,0.12671185,0.12670442,0.12669995,0.12631963,2024-10-22
0.12152766,0.11752414,0.058999047,0.12152765,0.09493765,0.121527605,0.12151918,0.121518,0.120919004,2024-10-23
0.12217541,0.117929175,0.05285608,0.1221754,0.096975535,0.12217533,0.12216598,0.12216468,0.1213824,2024-10-24
0.12161852,0.11787888,0.060007457,0.1216185,0.09358626,0.1216184,0.121606424,0.12160595,0.12045964,2024-10-25
0.12067789,0.118472114,0.08197601,0.120677866,0.077909894,0.120677724,0.120659195,0.1206642,0.118285105,2024-10-28
0.12199455,0.12076396,0.09995238,0.12199449,0.052290156,0.12199433,0.12196374,0.121979885,0.11706645,2024-10-29
0.12353514,0.12244652,0.10434525,0.123535015,0.039272122,0.12353483,0.12348856,0.12351719,0.1163254,2024-10-30
0.12517737,0.12411368,0.10633604,0.12517715,0.028793694,0.12517686,0.12510657,0.12515467,0.114963934,2024-10-31
0.1263079,0.12504578,0.10411987,0.12630743,0.02657162,0.12630688,0.12620087,0.12627636,0.11286328,2024-11-01
0.12742747,0.12579691,0.101309314,0.12742664,0.024120774,0.12742564,0.12726201,0.12738033,0.11185082,2024-11-04
0.12831499,0.12639923,0.09779758,0.1283137,0.024040444,0.1283121,0.12809923,0.12825614,0.11046666,2024-11-05
0.13056013,0.12891932,0.10475375,0.13055818,0.0065316767,0.13055679,0.1302654,0.1304946,0.10736015,2024-11-06
0.13348843,0.13218926,0.11271809,0.13348518,-0.012047099,0.1334843,0.13308832,0.13341743,0.10017608,2024-11-07
0.13659857,0.1356918,0.11880773,0.13659424,-0.02595656,0.13659403,0.1361579,0.13654085,0.08897144,2024-11-08
0.14096256,0.14044061,0.12809809,0.14095733,-0.04438027,0.1409585,0.14049958,0.14092092,0.07154265,2024-11-11
0.1476195,0.14733797,0.1423175,0.1476121,-0.079056494,0.1476173,0.14683819,0.1475698,0.052144162,2024-11-12
0.14571884,0.14547494,0.14056188,0.14571439,-0.076686226,0.14571738,0.14510462,0.14568146,0.062712796,2024-11-13
0.14959277,0.14948918,0.14704081,0.14959016,-0.09516987,0.14959224,0.14910054,0.1495728,0.05119134,2024-11-14
0.15488909,0.15484959,0.15384156,0.15488747,-0.11523139,0.15488893,0.15446843,0.15487811,0.032528184,2024-11-15
0.15015714,0.15010566,0.14853333,0.15015604,-0.102864645,0.15015694,0.14983399,0.15014772,0.05377377,2024-11-18
0.15220338,0.15216474,0.15079147,0.15220235,-0.1075831,0.15220322,0.15191033,0.15219623,0.043911293,2024-11-19
0.15282522,0.15279144,0.15168045,0.15282424,-0.11221462,0.1528251,0.15250038,0.15281807,0.043949775,2024-11-20
0.15658556,0.15656108,0.1559461,0.15658432,-0.12555113,0.1565855,0.1560981,0.15657695,0.030613542,2024-11-21
0.15893063,0.15891185,0.1585666,0.1589292,-0.13499388,0.15893061,0.15821573,0.15892002,0.023589306,2024-11-22
0.15826912,0.1582493,0.15794073,0.15826763,-0.13551643,0.15826912,0.15742481,0.15825649,0.028839251,2024-11-25
0.16352588,0.1635084,0.1632479,0.16352317,-0.14276667,0.1635259,0.1624328,0.16351105,-0.00050837063,2024-11-26
0.16118822,0.16117127,0.16093193,0.16118632,-0.1401821,0.16118823,0.16028042,0.16117495,0.013060796,2024-11-27
0.16100222,0.1609883,0.1607936,0.16100077,-0.14108436,0.16100223,0.16021137,0.16099107,0.015094753,2024-11-29
0.1585982,0.15858686,0.15841651,0.15859742,-0.13827991,0.1585982,0.15805528,0.15859039,0.028837064,2024-12-02
0.15383102,0.15382132,0.15365931,0.15383072,-0.13171516,0.15383102,0.1535226,0.15382616,0.05539314,2024-12-03
0.14867005,0.14866206,0.14849575,0.14866997,-0.12265148,0.14867005,0.14854144,0.1486677,0.08227452,2024-12-04
0.14499623,0.14498977,0.14481272,0.1449962,-0.11393425,0.14499623,0.14494587,0.14499514,0.09920212,2024-12-05
0.14380157,0.14379707,0.14363019,0.14380157,-0.11012997,0.14380157,0.14377797,0.14380105,0.10371898,2024-12-06
0.14444387,0.14444111,0.1443026,0.14444387,-0.111468144,0.14444387,0.14443026,0.1444436,0.10051896,2024-12-09
0.14630888,0.14630738,0.1461945,0.14630888,-0.11433966,0.14630888,0.14630124,0.14630875,0.09030119,2024-12-10
0.14659128,0.14659022,0.14648296,0.14659128,-0.11305738,0.14659128,0.1465869,0.14659122,0.08703227,2024-12-11
0.14734864,0.14734781,0.14723915,0.14734864,-0.11194803,0.14734864,0.14734572,0.1473486,0.08062083,2024-12-12
0.1470768,0.14707607,0.14696664,0.1470768,-0.11043556,0.1470768,0.14707457,0.14707677,0.081011154,2024-12-13
0.14778686,0.14778614,0.14767458,0.14778686,-0.110716246,0.14778686,0.14778477,0.14778683,0.07632336,2024-12-16
0.15058337,0.15058276,0.15047085,0.15058337,-0.11373848,0.15058337,0.15058137,0.15058334,0.059770126,2024-12-17
0.15478985,0.15478933,0.15468514,0.15478985,-0.1202916,0.15478985,0.15478753,0.15478982,0.03687029,2024-12-18
0.15931694,0.1593164,0.15921144,0.15931694,-0.12606104,0.15931694,0.15931392,0.1593169,0.010951557,2024-12-19
0.1644593,0.16445877,0.16435619,0.16445929,-0.13327916,0.1644593,0.16445497,0.16445926,-0.017827867,2024-12-20
0.1700744,0.17007367,0.16995217,0.17007436,-0.13936737,0.1700744,0.17006631,0.17007431,-0.05102227,2024-12-23
0.17288545,0.1728847,0.17277291,0.17288536,-0.14442626,0.17288543,0.17287487,0.17288533,-0.06564787,2024-12-24
0.17217301,0.17217228,0.17206845,0.17217293,-0.14452504,0.17217301,0.17216215,0.17217289,-0.060569737,2024-12-26
0.16931342,0.16931263,0.16920994,0.16931336,-0.14105935,0.16931342,0.16930354,0.1693133,-0.04402025,2024-12-27
0.16707262,0.16707171,0.16696405,0.16707256,-0.13776852,0.16707262,0.16706297,0.16707249,-0.031620502,2024-12-30
0.16414718,0.16414595,0.16401912,0.16414714,-0.13245483,0.16414718,0.16413683,0.16414702,-0.01643557,2024-12-31
0.16273761,0.16273594,0.16259287,0.16273755,-0.12970851,0.1627376,0.16272503,0.16273737,-0.009295402,2025-01-02
0.16174833,0.1617459,0.16157988,0.16174825,-0.12730187,0.1617483,0.16173151,0.16174795,-0.0047482667,2025-01-03
0.16034634,0.16034268,0.1601561,0.16034622,-0.12498711,0.16034633,0.16032216,0.16034569,0.0027815735,2025-01-06
0.16041578,0.16041082,0.16019726,0.16041559,-0.12377532,0.16041575,0.1603841,0.1604148,0.0011212982,2025-01-07
0.16069196,0.16068573,0.16044575,0.1606917,-0.12264542,0.16069193,0.1606544,0.16069065,-0.0019066364,2025-01-08
0.16066931,0.16066077,0.16037767,0.1606689,-0.12063692,0.16066927,0.16062191,0.16066739,-0.0036982233,2025-01-10
0.1614854,0.16147423,0.16114601,0.16148475,-0.12019642,0.16148531,0.16142388,0.16148266,-0.009785799,2025-01-13
0.16443345,0.16442147,0.16408679,0.16443229,-0.124402754,0.16443333,0.16435333,0.16442999,-0.02618782,2025-01-14
0.16538896,0.16537544,0.16502295,0.16538729,-0.12554619,0.16538878,0.16529357,0.16538471,-0.031695522,2025-01-15
0.16232058,0.16230212,0.16188654,0.1623188,-0.11929074,0.16232039,0.1622178,0.1623151,-0.016390588,2025-01-16
0.15113795,0.15110156,0.1504922,0.15113695,-0.09751988,0.15113778,0.15104894,0.15113033,0.040334146,2025-01-17
0.13450426,0.13434097,0.13270277,0.13450399,-0.04518628,0.13450414,0.13444644,0.13449067,0.10569298,2025-01-21
0.12025242,0.11848612,0.109810345,0.1202524,0.05196595,0.12025236,0.120229065,0.12022468,0.118526645,2025-01-22
0.119278595,0.1068894,0.07105332,0.11927859,0.106647745,0.11927856,0.11926837,0.11923111,0.119074374,2025-01-23
0.129918,0.08340921,0.011039611,0.129918,0.12617017,0.12991795,0.12991181,0.12984483,0.12987043,2025-01-24
0.14253156,0.043547608,-0.039443593,0.14253156,0.14083198,0.14253153,0.14252694,0.14243084,0.14251162,2025-01-27
0.15208986,0.005972163,-0.06935341,0.15208986,0.1510053,0.15208982,0.15208523,0.15194833,0.15207279,2025-01-28
0.15881242,-0.021190085,-0.08945875,0.15881242,0.1579801,0.15881236,0.15880747,0.15862858,0.15879549,2025-01-29
0.16248232,-0.03847822,-0.09798354,0.16248232,0.16178532,0.16248226,0.16247772,0.16228174,0.16247013,2025-01-30
0.16662362,-0.058169078,-0.1074429,0.16662362,0.16607998,0.16662359,0.16661999,0.16642417,0.166617,2025-01-31
0.16943103,-0.07186911,-0.113506004,0.16943103,0.16898662,0.169431,0.16942817,0.16924,0.16942728,2025-02-03
0.17121242,-0.08216698,-0.115744084,0.17121242,0.17082717,0.17121242,0.17121004,0.17102632,0.17121029,2025-02-04
0.1747072,-0.10067377,-0.12178956,0.1747072,0.17440455,0.1747072,0.17470542,0.17452541,0.17470635,2025-02-05
0.1807549,-0.12934142,-0.13555785,0.1807549,0.18056001,0.1807549,0.18075372,0.18056612,0.18075469,2025-02-06
0.18433464,-0.14601175,-0.14400578,0.18433464,0.18419705,0.18433464,0.18433383,0.18414819,0.18433458,2025-02-07
0.18692143,-0.15792586,-0.15019651,0.18692143,0.1868131,0.18692143,0.18692072,0.1867028,0.1869214,2025-02-10
0.1874786,-0.16130789,-0.15067649,0.1874786,0.1873722,0.1874786,0.1874778,0.18721996,0.18747859,2025-02-11
0.18727593,-0.16142198,-0.14911751,0.18727593,0.18716423,0.18727593,0.18727505,0.1869965,0.1872759,2025-02-12
0.18719468,-0.16252385,-0.14738286,0.18719468,0.18707637,0.18719468,0.18719362,0.18685807,0.18719465,2025-02-13
0.18635465,-0.1615102,-0.14243335,0.18635465,0.18621895,0.18635465,0.18635334,0.18595263,0.18635464,2025-02-14
0.18572779,-0.1604357,-0.13909952,0.18572779,0.18558407,0.18572779,0.18572637,0.18531364,0.18572776,2025-02-18
