AAPL,AMZN,BA,COST,JNJ,NVDA,TMO,TSLA,VLO,date
0.19735587,0.00585287,0.00527449,0.19594935,0.0559946,0.18733992,0.12407539,0.103492424,0.12466508,2025-01-30
0.19574137,0.007945662,0.0035228892,0.19457303,0.05802391,0.18482226,0.12777783,0.10705257,0.12054049,2025-01-31
0.19602594,0.008235753,0.0024997634,0.19480236,0.057581276,0.18500845,0.12770617,0.10785986,0.1202804,2025-02-03
0.19850668,0.003847427,0.0027546326,0.19731024,0.057459116,0.18778993,0.12439914,0.1025843,0.12534846,2025-02-04
0.19766605,-0.0035945754,-0.0029661136,0.19731492,0.06494662,0.18711573,0.12642105,0.09968174,0.1334146,2025-02-05
0.19719192,-0.0013887635,-0.0007728187,0.1966109,0.06333517,0.18685468,0.12662363,0.100795306,0.13074994,2025-02-06
0.19850868,0.006509301,0.0076955915,0.19680554,0.053886667,0.18852252,0.12223251,0.1022911,0.12354816,2025-02-07
0.2005066,0.005051257,0.0051657385,0.19887446,0.05413895,0.18969582,0.12167256,0.101266764,0.123627864,2025-02-10
0.19951835,0.0009979128,0.0014628356,0.19853248,0.059343986,0.18883786,0.12360691,0.099634625,0.12806498,2025-02-11
0.19998673,-0.002082677,-6.483405e-05,0.19925213,0.061647635,0.1892727,0.1233756,0.0974236,0.13118915,2025-02-12
0.19983827,0.004105208,0.005778027,0.19824582,0.054763958,0.18946704,0.121939726,0.10111721,0.12474471,2025-02-13
0.19781215,0.0016316914,0.0015030042,0.19678423,0.059926517,0.18738472,0.12529156,0.102891736,0.12677436,2025-02-14
0.19945274,-0.0019255576,0.0012475161,0.19848987,0.059804887,0.18941176,0.123130254,0.098817535,0.13157092,2025-02-18
0.19998667,-0.0031576653,0.00035700557,0.1991753,0.061051577,0.18964402,0.12313746,0.097338736,0.13246688,2025-02-19
0.19888107,-0.0027956371,-0.0009519034,0.19824672,0.06310254,0.18810283,0.12529434,0.09965165,0.13046832,2025-02-20
0.19963749,-0.006252735,-0.004596816,0.1995325,0.06726737,0.18817584,0.12564713,0.09660037,0.1339888,2025-02-21
0.20034465,-0.006653062,-0.005429147,0.20043188,0.06852567,0.18835294,0.12502268,0.09539515,0.13400924,2025-02-24
0.20024675,-0.006525332,-0.0044424026,0.20017926,0.06768786,0.18893941,0.12441247,0.09454418,0.13495769,2025-02-25
0.19992757,-0.0080967285,-0.0062880986,0.20019133,0.07059764,0.18822144,0.1254261,0.094193555,0.13582724,2025-02-26
0.20190357,-0.005444737,-0.004322031,0.20150444,0.064755686,0.1903699,0.123127684,0.094859764,0.13324574,2025-02-27
0.20370166,-0.006390647,-0.0038609414,0.2033061,0.06418668,0.191791,0.12134411,0.09213834,0.13378374,2025-02-28
0.19882977,-0.004284118,-0.004907606,0.19868809,0.06750702,0.18756372,0.12592728,0.09766905,0.13300674,2025-03-03
0.19947372,-0.008416359,-0.007993903,0.20008579,0.07277318,0.1870429,0.12661788,0.094462946,0.13595378,2025-03-04
0.20053402,-0.0087080235,-0.007925192,0.20092273,0.07081269,0.18834291,0.12563142,0.09405655,0.1363329,2025-03-05
0.19936143,-0.0013441333,-0.0035759218,0.19901046,0.065043226,0.1875787,0.12532184,0.09838482,0.13021958,2025-03-06
0.2014441,-0.010496832,-0.008237671,0.20206834,0.071976,0.18906727,0.12473926,0.09083028,0.13860925,2025-03-07
0.2007409,-0.008365997,-0.00851034,0.20134279,0.07213734,0.18796112,0.12574834,0.092561044,0.13638479,2025-03-10
0.20476772,-0.014188084,-0.011550909,0.20578332,0.07583541,0.19106352,0.12328864,0.08479349,0.14020695,2025-03-11
0.20225643,0.0011278036,3.0872132e-05,0.2017358,0.06288301,0.18986927,0.12102187,0.09197932,0.12909564,2025-03-12
0.19858672,0.0071373964,0.0023662916,0.19757822,0.059869114,0.18708782,0.12320238,0.09909217,0.12507989,2025-03-13
0.20431767,-0.0016025513,-9.761108e-05,0.20367692,0.06167742,0.1921107,0.11874233,0.089415096,0.13176005,2025-03-14
0.20124026,-0.0057585817,-0.003757849,0.20115884,0.06629311,0.18996803,0.122648254,0.09176989,0.1364381,2025-03-17
0.20216405,-0.006377437,-0.0039376267,0.20213535,0.066440955,0.19047233,0.12227996,0.09093851,0.1358839,2025-03-18
0.20419542,-0.008214811,-0.0051557356,0.2044427,0.06790509,0.1913499,0.121191226,0.087838806,0.13644744,2025-03-19
0.20481944,-0.0012109637,0.006031115,0.20336361,0.056672793,0.19469033,0.114445,0.08749644,0.13369232,2025-03-20
0.20212828,-0.0052896095,-0.0031129569,0.20196319,0.065456145,0.19045897,0.122253165,0.09109496,0.1350478,2025-03-21
0.19928677,-0.00013829178,0.0016684073,0.198483,0.062120263,0.18925394,0.12208701,0.094263814,0.13297509,2025-03-24
0.1982106,0.004918747,-0.00034699627,0.197436,0.061757877,0.18674657,0.12453179,0.10029667,0.12644883,2025-03-25
0.19907348,0.0042361934,0.0032516338,0.19785705,0.05765552,0.18906964,0.1216762,0.098728776,0.12845145,2025-03-26
0.20264117,-0.005254237,-0.004102128,0.20246324,0.06527511,0.19066383,0.12192144,0.091826744,0.13456488,2025-03-27
0.19958316,-0.007411058,-0.0070266183,0.20028251,0.073722646,0.1868987,0.12554717,0.09293546,0.13546802,2025-03-28
0.20498002,-0.0021720086,-0.0018286435,0.20425549,0.0603136,0.19221179,0.120156415,0.09235644,0.12972693,2025-03-31
0.20312291,-0.006203489,-0.004930653,0.20306969,0.06636554,0.190846,0.12206158,0.09093377,0.13473466,2025-04-01
0.20215565,0.0039260495,0.00083739735,0.20087425,0.056134313,0.19085576,0.12035097,0.097513944,0.12735175,2025-04-02
0.20196752,0.0062117325,-0.00058369397,0.2008964,0.05789287,0.18908475,0.12261586,0.099021666,0.12289286,2025-04-03
0.20329955,0.0014970818,-0.0071242987,0.20309784,0.06483073,0.18896644,0.12306752,0.0965043,0.12586084,2025-04-04
0.20709626,0.009708042,0.00016506699,0.20565216,0.05338684,0.19263619,0.115963906,0.09367851,0.121712916,2025-04-07
0.20321952,0.014167587,0.011571895,0.20093364,0.048357826,0.19191751,0.11393257,0.09488528,0.1210142,2025-04-08
0.20494656,0.012174282,0.009220592,0.2026899,0.048307415,0.19313745,0.114350535,0.094393015,0.12078022,2025-04-09
0.19318466,0.014922524,0.010906637,0.19155796,0.053324133,0.18483518,0.1228955,0.10460228,0.12377117,2025-04-10
0.19875482,0.008246836,0.0040072342,0.19724433,0.054811716,0.18848139,0.12271665,0.10159369,0.12414326,2025-04-11
0.20029525,0.0011123678,0.00089129305,0.19922797,0.058955945,0.19020435,0.12100554,0.09665753,0.13164969,2025-04-14
0.20017108,-0.0037468781,-0.0025804709,0.199743,0.06434135,0.18941179,0.12268843,0.09460016,0.13537164,2025-04-15
0.20277397,-0.0019730974,-0.0016469165,0.20204091,0.06087646,0.19107443,0.12109239,0.09427467,0.13148718,2025-04-16
0.20515612,-0.005354801,-0.0046961126,0.20491067,0.06392767,0.19223326,0.12121714,0.09047628,0.13212979,2025-04-17
0.20370996,-0.007653585,-0.004920747,0.20379084,0.06685078,0.19132261,0.12149963,0.08886271,0.13653782,2025-04-21
0.20935348,-0.008727864,-0.0046590604,0.20902753,0.06290965,0.19610831,0.11591736,0.08450267,0.13556795,2025-04-22
0.20363967,-0.0039549316,-0.0032812504,0.20325284,0.06342479,0.19149809,0.12089956,0.09133828,0.13318297,2025-04-23
0.20008191,0.013651587,0.011555345,0.19791856,0.050292026,0.18986128,0.11780991,0.09778317,0.12104619,2025-04-24
0.19886786,0.01133856,0.007223939,0.19718473,0.053336814,0.18846115,0.12116785,0.09994237,0.12247671,2025-04-25
0.20094377,0.008938677,0.0033920521,0.1992823,0.053933043,0.18980986,0.120376945,0.1001485,0.12317484,2025-04-28
0.20057324,0.010418068,0.008354992,0.19852786,0.051358707,0.1901873,0.11896251,0.099481724,0.1221357,2025-04-29
0.20257051,0.0055931862,0.0034351542,0.20104158,0.05526551,0.19077015,0.12028281,0.09788636,0.12315467,2025-04-30
0.20139049,0.005046721,0.003196456,0.19997123,0.055788726,0.19016956,0.12097953,0.09853828,0.124919,2025-05-01
0.20342799,-0.00017915669,0.0011049673,0.20238072,0.058130793,0.19168544,0.1204316,0.09432067,0.128697,2025-05-02
0.20201153,0.0042390088,0.0044501573,0.20049259,0.05538466,0.19111663,0.11965284,0.09686026,0.12579228,2025-05-05
0.20443867,-0.0020780005,0.000118966316,0.2035215,0.058884084,0.19256192,0.119199626,0.09237006,0.13098317,2025-05-06
0.20463176,0.001113303,0.0062870905,0.20289728,0.0532212,0.19407026,0.11641631,0.09208515,0.12927759,2025-05-07
0.20354229,0.011644917,0.010392347,0.20133734,0.049860332,0.19171096,0.11508553,0.09676737,0.11965888,2025-05-08
0.20302403,0.0015050515,0.004915059,0.20157082,0.05554882,0.19214983,0.11885552,0.094192214,0.1282386,2025-05-09
0.20303537,0.0073670098,0.009467276,0.20080152,0.04999328,0.19239387,0.117126316,0.09686677,0.122948594,2025-05-12
0.19783004,0.009764326,0.008220627,0.1960358,0.052769784,0.18806341,0.12201196,0.102694005,0.12261005,2025-05-13
0.19779016,0.01914422,0.020573871,0.19465743,0.041904047,0.189387,0.116561905,0.103222184,0.116759256,2025-05-14
0.19862291,0.022736484,0.025939971,0.1946892,0.03791148,0.19070916,0.112764716,0.10247089,0.11415519,2025-05-15
0.20003322,0.00788782,0.0125512,0.19782239,0.04945647,0.19046156,0.11909048,0.10030533,0.12239146,2025-05-16
0.20017707,0.0067040576,0.010398557,0.19816417,0.05140395,0.19020812,0.119659066,0.10037999,0.12290502,2025-05-19
0.2017344,0.0039766207,0.0089789145,0.1998265,0.052475236,0.19158168,0.11852245,0.09767511,0.1252291,2025-05-20
0.20186038,0.0045506326,0.008106947,0.19995598,0.05263263,0.19134162,0.11896257,0.09842718,0.124162085,2025-05-21
0.20429514,0.0034588648,0.007014375,0.20229678,0.05166132,0.19316943,0.11721427,0.09632461,0.12456521,2025-05-22
0.20347723,0.0039175535,0.008244291,0.20134099,0.05055654,0.19289675,0.11739123,0.09749594,0.124679446,2025-05-23
0.20541106,-9.645515e-05,0.0042065443,0.20367272,0.053950727,0.19390039,0.11711331,0.09465451,0.1271872,2025-05-27
0.20087498,0.004731065,0.00628584,0.19909467,0.053564392,0.190299,0.12065354,0.10074337,0.12375309,2025-05-28
0.2020419,0.0076039694,0.010388489,0.19964491,0.048770137,0.19183789,0.11778126,0.099939436,0.12199199,2025-05-29
