date,lstm_gat_return,lstm_gat_cum_return,equal_weight_return,equal_weight_cum_return
2024-03-27,0.006095086135142551,1.0060950861351425,0.006095113998172294,1.0060951139981722
2024-03-28,-0.0016746412761458297,1.0044102377761732,-0.001674633456169694,1.004410273460182
2024-04-01,-0.003574021228455869,1.000820454264283,-0.0035740403121599096,1.0008204706528878
2024-04-02,-0.006909010257531685,0.9939057754798235,-0.0069090132736505765,0.9939057887366058
2024-04-03,0.005475246710609488,0.9993476548076751,-0.00026453916870866016,0.9936428617254788
2024-04-04,-0.006396204721747919,0.9929556226193265,-0.007599029123966373,0.9860921406804056
2024-04-05,0.009284360088948108,1.0021745801720698,0.009284359889976506,0.9952473749991599
2024-04-08,-0.0024433887780387787,0.9997258780492417,-0.0024433890649370434,0.9928155984461797
2024-04-09,-4.4163282385814226e-05,0.9996817268729811,-4.4163030391144303e-05,0.9927717527007328
2024-04-10,-0.006936658157922888,0.9927472764669412,-0.008431407483386591,0.984401289515717
2024-04-11,0.012698030772326712,1.005353211932662,0.012697998974992289,0.9969012160809686
2024-04-12,-0.012078881079314407,0.9932096700430206,-0.012078896938349218,0.9848597490342116
2024-04-15,-0.020154030463266796,0.9731924920965624,-0.020154015271805516,0.9650108706115895
2024-04-16,-0.00323490684291665,0.9700443050444042,-0.003234834553247677,0.9618892201030755
2024-04-17,-0.002612480384758313,0.9675100833251291,-0.01843264366583914,0.9441590588629036
2024-04-18,-0.019586527805947457,0.9485599201755469,-0.003415802005041496,0.9409339984565616
2024-04-19,-0.017653305622746765,0.9318147020031997,-0.014085210814027988,0.9276807447262145
2024-04-22,0.009571727143144321,0.9407337780787447,0.007604025271874463,0.9347348525533441
2024-04-23,0.033563705896072306,0.9723082899326806,0.02477271352953472,0.9578907712817201
2024-04-24,-0.009246266688553816,0.9633180681804714,-0.0092463049899866,0.9490338210633558
2024-04-25,0.020014242524435708,0.9825981496252062,0.02001424348548174,0.9680280150340749
2024-04-26,0.0037152927597864298,0.9862487894162881,0.0021552000008673547,0.970114309012916
2024-04-29,0.029102644371425793,1.0149512371964196,0.026800563493717112,0.9961139191477801
2024-04-30,-0.026488598027455148,0.9880666018568552,-0.02648859783009971,0.9697282581505101
2024-05-01,0.0023189671056773014,0.9903578958047797,0.0023189670883996517,0.9719770260658522
2024-05-02,0.022906615882437618,1.013043643710119,0.02290661571177003,0.9942417302826119
2024-05-03,0.010211610921800642,1.02338845124649,0.010211610845718212,1.0043945399188314
2024-05-06,0.0032334634048151547,1.026697540352506,0.003233439219779427,1.0076421886163374
2024-05-07,-0.006415141480068788,1.020111130373906,-0.00476517101905749,1.0028406012615632
2024-05-08,-0.008336710576777227,1.0116067591238298,-0.006140464849117492,0.9966826938002488
2024-05-09,0.009479553570878173,1.0211963395896066,0.009479544942815912,1.0061307921898552
2024-05-10,-0.00845430661377897,1.0125628326218474,-0.00845440041244277,0.997624559605394
2024-05-13,0.0033927370915303803,1.0159981921015886,0.0033927080868935023,1.0010092085164506
2024-05-14,0.010686885935761297,1.0268560488915182,0.010686942581364734,1.0117069364512832
2024-05-15,0.009127014619016912,1.036228179061377,0.009127025733014271,1.020940811694543
2024-05-16,0.0036878694753407206,1.0400496533324253,0.0036879145497145226,1.024705954168389
2024-05-17,0.007855583712351965,1.0482198504491809,0.007855588548956417,1.0327556225280017
2024-05-20,-0.005823647225264551,1.0421153878256453,-0.005823621279437943,1.0267412449081885
2024-05-21,0.010259532301947526,1.0528070043093989,0.010259500394880005,1.0372750971157636
2024-05-22,0.002721546778093982,1.0556722678199317,0.002721553948837084,1.0400980972523493
2024-05-23,-0.014593868149070184,1.0402659259347378,-0.014593966175578977,1.0249189408017645
2024-05-24,0.009769103254422342,1.0504283911772514,0.009769115033328656,1.0349314918342942
2024-05-28,0.0029627201798186455,1.0535405165692466,0.002962706143451374,1.037997689723203
2024-05-29,-0.010695442188246883,1.0422724348813044,-0.010695446855156603,1.0268958405969932
2024-05-30,-0.009756264097572492,1.0321037497449825,-0.009756328153075637,1.0168771077971006
2024-05-31,0.015592296390366819,1.0481966173166153,0.015592408793297126,1.0327326713544185
2024-06-03,0.013731703672227147,1.062590142655838,0.010796673614480641,1.043882748938043
2024-06-04,0.002315732217634423,1.0650508168833268,0.0015380629590266608,1.0454883063277514
2024-06-05,0.02192451349663903,1.0884015378926917,0.01038734648439543,1.0563481556109613
2024-06-06,0.010121286110710788,1.099417561261041,0.01012128603530133,1.0670397574467627
2024-06-07,0.0006238918093530847,1.1001034788725708,0.000623891804704729,1.0677054748067278
2024-06-10,-0.0033801259899853917,1.0963849905119603,-0.0033801259648014908,1.0640964958085728
2024-06-11,0.0006109548176818116,1.0970548322039475,0.0006109548131298435,1.0647466106843217
2024-06-12,0.0013047552820821427,1.0984862202909993,0.0013047552723609575,1.0661358444383404
2024-06-13,0.013734227573215194,1.113573080026517,0.008006265801971377,1.0746716113899228
2024-06-14,0.002569531246357365,1.1164344408507474,-0.0021011987783083755,1.0724135127129877
