date,open,high,low,close,volume,daily_return,ann_return_1w,ann_return_2w,ann_return_1m,rolling_vol_7d,ann_volatility,ema_1w,ema_1m,macd_1w_1m,news_count,mean_sentiment,sentiment_variance,normalized_news_frequency,product
2021-01-04,48.3987,48.6857,46.2337,46.9722,2459751,,,,,,,46.9722,46.9722,0.0,,0.0,0.0,0.0,0.0
2021-01-05,46.9638,49.7408,46.9553,48.7026,3238744,0.0361764794042857,,,,,,47.549,47.12950909090909,0.4194909090909107,,0.0,0.0,0.0,0.0
2021-01-06,48.9559,50.1797,48.3185,49.4707,4327199,0.0156481583756002,,,,,,48.18956666666667,47.34234462809917,0.8472220385675016,1.0,0.3568,0.0,0.0238095238095238,0.008495238095238
2021-01-07,49.9687,50.6524,49.2006,50.0277,2465617,0.0111962768973998,,,,,,48.80227777777778,47.58646784372652,1.215809934051265,,0.0,0.0,0.0,0.0
2021-01-08,50.9647,50.9647,48.3565,48.7109,3248330,-0.0266740276802106,,,,,,48.77181851851853,47.68868894884229,1.0831295696762453,1.0,0.144867,0.0,0.0175438596491228,0.0025415263157894
2021-01-11,47.7319,49.9602,47.006,49.5382,2253075,0.0168412647791855,13.595056121056764,,,0.022958087862299158,,49.02727901234569,47.85682631712935,1.1704526952163403,2.0,0.3173249999999999,0.03749691125,0.0307692307692307,0.0097638461538461
2021-01-12,49.9687,50.4751,49.3966,50.2302,3064655,0.0138723503125043,3.7424540950545833,,,0.01848669089315435,,49.42825267489713,48.07258756102668,1.355665113870451,2.0,0.118667,0.0,0.0344827586206896,0.0040919655172413
2021-01-13,49.8927,50.1544,48.4789,48.7026,3708841,-0.0308840226844791,-0.5455499089795148,,,0.02354665876865128,0.3906437356299387,49.18636844993142,48.12986141911516,1.0565070308162632,,0.0,0.0,0.0,0.0
2021-01-14,48.8292,51.4964,48.7701,50.8718,3658269,0.0435763257678185,1.3239940550975136,,,0.03156066320569189,0.4169511174933453,49.74817896662095,48.37912856283196,1.3690504037889897,,0.0,0.0,0.0,0.0
2021-01-15,50.1375,50.34,48.2805,49.2259,2984767,-0.032888834770983,0.6990359527055476,,,0.0331222846852441,0.4692973544825582,49.5740859777473,48.456107784392685,1.117978193354617,,0.0,0.0,0.0,0.0
2021-01-19,49.7998,51.4458,49.5719,51.277,3226080,0.040822400810357,4.690000064847405,8.112950689829525,,0.037266873894471184,0.5305318492028426,50.14172398516487,48.71255253126608,1.429171453898796,,0.0,0.0,0.0,0.0
2021-01-20,51.4036,52.3236,50.2303,51.125,2683425,-0.0029686941980265,1.4349387840651375,2.39817383423756,,0.03724016939102894,0.4914905350272389,50.46948265677658,48.931865937514615,1.537616719261969,,0.0,0.0,0.0,0.0
2021-01-21,50.8971,51.0575,49.3863,49.6817,2474452,-0.0286369583215888,1.7269224349435488,0.113216128506002,,0.036731093118664064,0.5273347380830657,50.20688843785106,49.00003267046783,1.2068557673832316,,0.0,0.0,0.0,0.0
2021-01-22,48.424,50.34,48.2805,50.0699,2375277,0.0077833730945674,-0.5510263839905216,0.0214754106201755,,0.02994629794226276,0.5220466020815636,50.161225625234046,49.09729333678894,1.063932288445109,,0.0,0.0,0.0,0.0
2021-01-25,49.6986,50.3738,48.8376,50.1797,2405277,0.0021905333069794,1.6305922119592733,1.1141122829750518,,0.02493531643307207,0.4768424370341193,50.167383750156034,49.19569394253539,0.971689807620642,,0.0,0.0,0.0,0.0
2021-01-26,50.3147,51.1588,48.9558,49.0824,2587417,-0.022110044040266,-0.8897038462326273,-0.2077972973482287,,0.01581496969854337,0.4072097601604071,49.805722500104025,49.18539449321399,0.6203280068900341,,0.0,0.0,0.0,0.0
2021-01-27,48.5337,51.1166,48.002,49.5551,3768036,0.0095846634138204,-0.7923491053250894,-0.28893234007602,,0.017829966840182315,0.3628699497531261,49.72218166673602,49.21900408473999,0.5031775819960274,1.0,0.7096,0.0,0.0106382978723404,0.0075489361702127
2021-01-28,50.4412,51.0997,48.2383,49.344,3361031,-0.004269003875614,-0.2908953040361065,0.3905658934936322,,0.012796676940743669,0.2320678823890585,49.59612111115735,49.230367349763625,0.3657537613937265,2.0,0.1474665,0.0316178260444999,0.04,0.00589866
2021-01-29,48.9389,50.6017,47.217,47.6897,4533816,-0.0341007362774832,-0.9141120044270296,-0.8036293200495485,,0.01797342132823955,0.2866266695602031,48.96064740743824,49.090306681603295,-0.129659274165057,,0.0,0.0,0.0,0.0
2021-02-01,48.3903,48.5337,46.2885,47.4702,3379859,-0.0046132959217537,-0.9390452931794544,-0.5995665135826072,,0.017079593549759246,0.2553335724072452,48.46383160495883,48.94302425600299,-0.4791926510441655,,0.0,0.0,0.0,0.0
2021-02-02,48.5253,49.8758,47.6897,49.7492,3241849,0.0468922373316734,0.9740569278009474,-0.5333835767417932,,0.029396844754133147,0.4088966770027012,48.892287736639226,49.01631296000272,-0.1240252233634962,,0.0,0.0,0.0,0.0
2021-02-03,48.7427,51.5893,48.7427,50.7283,4145086,0.0194895572006502,2.252088568031125,-0.1782341570047366,1.517171964646304,0.030296829414954072,0.4271846309393658,49.50429182442616,49.171948145457016,0.3323436789691385,,0.0,0.0,0.0,0.0
2021-02-04,51.1419,52.2645,50.7536,51.7074,2870535,0.0191169644600982,9.56926467590388,1.7376477520982694,1.051193575690183,0.030375004830129636,0.4021526691716925,50.23866121628411,49.40244376859729,0.8362174476868205,,0.0,0.0,0.0,0.0
2021-02-05,51.9944,52.8129,51.7176,52.0957,2442759,0.0074815070299364,84.94394600193742,1.7169014067017607,0.8597127486985321,0.01910297265980146,0.4018801241406827,50.85767414418941,49.64728524417935,1.2103889000100594,,0.0,0.0,0.0,0.0
2021-02-08,52.7034,55.32,52.619,54.8305,3421952,0.0511641967057784,1428.2154287958344,8.333670630874582,2.0042774124231197,0.019120707603054322,0.4679675678762765,52.18194942945961,50.11848658561759,2.063462843842018,,0.0,0.0,0.0,0.0
2021-02-09,54.3831,55.0317,53.5053,54.5182,3100167,-0.0057120175936428,99.84921426678736,13.109645285641829,2.863529710285844,0.021069850249266265,0.3616240057996081,52.96069961963974,50.51846053237963,2.4422390872601127,,0.0,0.0,0.0,0.0
2021-02-10,54.9275,56.029,54.3106,55.7843,2847590,0.0229578769142598,119.11261809763364,18.76402975588741,3.157776948157969,0.021175301056818356,0.321215069996606,53.901899746426494,50.99717321125421,2.904726535172287,,0.0,0.0,0.0,0.0
2021-02-11,55.7671,55.7671,53.8737,55.3045,1984606,-0.0086381882509218,28.65320132761805,16.703461054817986,2.173560301673771,0.02451251844008451,0.3209410524381142,54.36943316428433,51.38874837386746,2.9806847904168734,,0.0,0.0,0.0,0.0
2021-02-12,54.5934,55.5015,54.5934,55.4673,1993604,0.0029393783835821,22.58584647329669,44.02289101902488,3.762319759826352,0.024870587269523164,0.3267922729298608,54.73538877618956,51.75952579442496,2.9758629817646,,0.0,0.0,0.0,0.0
2021-02-16,56.3326,58.029,56.3069,57.4036,2919396,0.0343133612058369,9.088182579892566,119.07575188893033,3.2613214822891115,0.018706421377553312,0.3510316366193876,55.62479251745971,52.27262344947724,3.352169067982473,,0.0,0.0,0.0,0.0
2021-02-17,57.8319,58.7573,56.8599,58.3631,2658513,0.0165768216893309,30.022793145849693,54.934106885870655,6.715005485334289,0.01683490477385309,0.3471469838831137,56.53756167830648,52.8263031358884,3.7112585424180793,,0.0,0.0,0.0,0.0
