date,open,high,low,close,volume,daily_return,ann_return_1w,ann_return_2w,ann_return_1m,rolling_vol_7d,ann_volatility,ema_1w,ema_1m,macd_1w_1m,news_count,mean_sentiment,sentiment_variance,normalized_news_frequency,product
2022-06-07,546.2408,557.1547,545.8241,556.2717,501401,0.0139736709347387,-0.4606388174669482,0.2791071360631769,0.3539320000404709,0.02074669014021147,0.4575368834745249,554.4427479647799,549.5604362790232,4.88231168575669,5.0,0.1013,0.0767664134,0.0285714285714285,0.0028942857142857
2022-06-08,553.6325,556.0633,545.3776,547.739,478556,-0.0154579478358271,-0.3150143779584941,0.1598965307589184,1.177803236132966,0.019820044394309885,0.2806155558427823,552.2081653098533,549.3948511627483,2.813314147104961,3.0,0.3019666666666666,0.0717114233333333,0.0227272727272727,0.0068628787878787
2022-06-09,543.6413,547.6993,535.3567,535.5948,376305,-0.0224209910876361,-0.936112551795552,0.2901623209370341,0.3579385207404144,0.014849900866167873,0.2994060486091825,546.6703768732356,548.1403010570439,-1.4699241838083026,5.0,0.1090899999999999,0.0233476655,0.0396825396825396,0.0043289682539682
2022-06-10,526.1394,529.6815,518.8568,522.7561,698814,-0.0242628977334961,-0.9450476818219216,-0.4647159913963726,0.1708491386546951,0.01542039397759973,0.3077139881708395,538.6989512488237,545.8326464154944,-7.133695166670691,4.0,0.09545,0.03644281,0.032258064516129,0.0030790322580645
2022-06-13,511.5545,513.8166,504.7481,507.9033,985381,-0.0288239321704388,-0.9793574692863596,-0.9399372402773518,-0.274767573165051,0.01710893857497412,0.2283387847656775,528.4337341658825,542.3845240140859,-13.950789848203383,7.0,0.0390285714285714,0.0106626057142857,0.0421686746987951,0.0016457831325301
2022-06-14,506.4463,510.466,499.2191,503.7758,577507,-0.0081597472977905,-0.9932345466983572,-0.939592857267156,-0.5372064644281613,0.00810191568991484,0.2276792994708917,520.214422777255,538.8746400128053,-18.660217235550363,4.0,0.210675,0.0327879291666666,0.0277777777777777,0.0058520833333333
2022-06-15,512.2341,517.9127,503.4581,511.0329,638531,0.014302643862518,-0.9696813483884944,-0.8558894853469505,-0.4250896647972838,0.01754320853505344,0.2832669260196216,517.1539151848367,536.343572738914,-19.189657554077257,5.0,0.0878768,0.0125720231717,0.0352112676056338,0.0030942535211267
2022-06-16,499.9239,502.51,494.2255,501.2344,653534,-0.019360115750856,-0.9646240855840682,-0.9524597339097388,-0.6736499912802667,0.01722079459805069,0.2297267130867377,511.8474101232245,533.1518297626491,-21.30441963942457,6.0,0.2167055,0.0570755055615,0.0461538461538461,0.0100017923076922
2022-06-17,501.2344,508.6999,497.1541,497.2732,1519292,-0.0079342826849015,-0.9194407125595708,-0.9334648995219385,-0.6105368765804768,0.016126254100625105,0.2333430553384125,506.9893400821497,529.8901361478628,-22.90079606571311,5.0,0.14165,0.02499641,0.0413223140495867,0.0058533057851239
2022-06-21,501.3436,512.8645,501.3436,509.8217,922415,0.0249214834911067,0.2092581514981766,-0.8420058591813575,-0.5648769809563119,0.018215047406928805,0.3176258166808918,507.9334600547665,528.0657328616934,-20.13227280692689,17.0,0.0791235294117647,0.0245613525367647,0.0732758620689655,0.0057978448275862
