date,open,high,low,close,volume
2022-06-08,162.5129,163.9289,161.5081,162.1174,3274662
2022-06-09,161.8826,163.1981,158.6214,158.6854,3847947
2022-06-10,157.6412,158.9228,155.8637,157.6257,5170328
2022-06-13,155.8443,157.3516,155.3682,156.0373,6086772
2022-06-14,156.6299,156.8498,152.7932,153.6428,5479074
2022-06-15,154.7481,156.6117,154.0538,155.2871,5939632
2022-06-16,153.588,155.4881,152.9302,155.3693,5359978
2022-06-17,155.2962,157.3059,154.5654,155.2871,10180824
2022-06-21,155.5703,158.8224,154.8943,158.3017,5449744
2022-06-22,157.6074,162.5312,156.6665,160.5397,8245498
2022-06-23,160.9143,164.2623,160.9143,164.1207,7089599
2022-06-24,164.4587,166.7425,164.4107,166.6602,7487752
2022-06-27,166.0391,167.4921,165.8015,166.3679,4523048
2022-06-28,166.4136,167.1444,161.0604,161.6908,6536709
2022-06-29,162.0379,162.8783,161.1701,161.4624,5429518
2022-06-30,161.6908,162.8692,159.8912,162.1567,8241422
2022-07-01,162.1018,164.1755,161.4076,163.9928,3812249
2022-07-05,163.0702,163.632,159.5075,162.7322,4153034
2022-07-06,162.6682,163.9197,162.0653,163.4812,4137885
2022-07-07,162.4764,163.6274,162.1567,163.061,4451578
2022-07-08,163.061,164.4222,162.3942,162.8601,2835173
2022-07-11,162.5769,163.536,162.1658,162.787,2692543
2022-07-12,162.924,163.0154,160.042,160.6402,3526094
2022-07-13,160.8138,161.0787,159.407,160.1835,3861833
2022-07-14,158.5757,160.7864,157.3944,160.4849,4066882
2022-07-15,161.9191,163.0702,161.2797,162.8144,4346986
2022-07-18,163.1524,163.8375,158.868,159.3065,5750014
2022-07-19,161.234,161.4624,155.1866,157.105,10444463
2022-07-20,156.9131,157.6257,155.077,155.8626,5385356
2022-07-21,155.9174,156.566,155.0861,156.2097,4304474
2022-07-22,156.703,157.5708,156.2645,156.9953,2900142
2022-07-25,157.1415,158.0139,156.8674,157.781,3244131
2022-07-26,157.6348,159.8455,157.5708,158.6579,3283492
2022-07-27,158.8132,159.0416,156.3285,158.4935,3412541
2022-07-28,158.0367,160.8595,156.6117,159.1329,4223061
2022-07-29,159.1147,159.7267,157.9545,159.4253,4903816
2022-08-01,159.0325,160.0053,158.5323,158.868,4192226
2022-08-02,159.3522,160.3114,157.7627,158.2103,4310946
2022-08-03,158.4935,160.1013,156.9131,159.4892,3845478
2022-08-04,159.5596,160.0282,156.6939,156.6939,4220681
2022-08-05,156.2097,156.6939,155.1044,156.0499,3672052
2022-08-08,156.9314,156.9314,154.7804,155.4881,3431173
2022-08-09,155.753,156.3193,155.0496,155.4606,3623630
2022-08-10,156.2097,156.502,154.4467,155.3876,4415798
2022-08-11,154.1269,155.2505,152.5374,152.8297,7260830
2022-08-12,153.049,153.4144,150.8657,150.9114,11691161
2022-08-15,151.1873,152.3273,150.8429,151.7244,8162836
2022-08-16,152.1897,153.7011,150.9205,153.0124,4384105
2022-08-17,152.8937,153.9808,151.5326,153.0124,5228903
2022-08-18,153.2956,153.7433,151.5782,152.6288,4487464
2022-08-19,152.0989,155.4058,152.0989,154.7024,5921999
2022-08-22,154.2741,155.4512,153.7407,154.1269,3969337
2022-08-23,153.5843,154.2925,152.4807,152.7842,3931539
2022-08-24,152.9406,153.2073,151.8094,152.3612,3885711
2022-08-25,152.3704,153.805,151.4691,153.428,4592606
2022-08-26,153.8142,154.2373,151.0047,151.0736,3592812
2022-08-29,150.2091,150.6782,149.0044,149.9057,3551660
2022-08-30,150.2735,150.4023,149.0136,149.7098,4864800
2022-08-31,149.8965,150.4115,148.3146,148.379,5840331
2022-09-01,148.1583,152.2048,147.9927,152.0577,5531108
2022-09-02,152.6555,153.2348,148.9952,149.8596,4332576
2022-09-06,150.3655,152.8624,149.7401,150.0666,5619100
2022-09-07,149.7217,151.2116,149.1331,150.8897,3269256
2022-09-08,150.9633,152.1312,149.9792,152.1037,4706164
2022-09-09,152.1221,152.8486,151.1825,152.2968,3824141
2022-09-12,152.4255,153.1889,151.9473,152.3336,5062481
2022-09-13,151.1564,151.2852,147.8916,148.0755,5234133
2022-09-14,149.3906,152.0761,149.1515,151.7266,7902384
2022-09-15,151.2852,152.729,150.9173,151.8186,5519045
2022-09-16,150.8253,154.1637,150.8253,153.9982,16376773
2022-09-19,153.4096,153.474,150.8989,152.9222,5811038
2022-09-20,151.5151,152.5727,151.1196,151.7174,5254493
2022-09-21,151.9105,153.3958,150.1172,150.1356,5765274
2022-09-22,150.1816,153.7315,149.7493,152.9406,5699650
2022-09-23,151.1932,154.0258,151.1932,153.3084,7197148
2022-09-26,152.9877,153.4372,151.1748,152.3888,6521953
2022-09-27,153.1889,154.2005,151.1932,151.6898,6593185
2022-09-28,152.8854,153.9338,151.837,152.9957,6577270
2022-09-29,152.6647,153.7407,150.7242,151.6162,5440790
2022-09-30,151.5151,152.4255,150.1999,150.4942,6957346
2022-10-03,151.3035,151.5794,148.7101,150.108,5331402
2022-10-04,150.3362,152.6647,149.8321,152.3152,4765096
2022-10-05,151.2906,152.7014,151.0185,151.8462,3601181
2022-10-06,151.5519,151.745,148.7009,148.9032,4527203
2022-10-07,148.7653,149.1883,146.3833,147.3306,5077546
2022-10-10,147.3306,148.3238,146.3925,147.6985,3461469
2022-10-11,147.2018,150.9265,147.2018,149.6573,4788480
2022-10-12,149.6298,151.6346,149.4412,149.6206,3350881
2022-10-13,148.2043,152.6555,147.8347,151.8829,5059786
2022-10-14,151.2944,152.3704,150.3655,151.4598,3941400
2022-10-17,152.3796,153.7775,151.7542,153.6302,5319571
2022-10-18,154.5316,154.7799,149.9516,152.6739,8309928
2022-10-19,152.6647,152.8946,150.7242,151.4599,7800685
2022-10-20,151.762,152.4255,151.1288,151.8462,4380526
2022-10-21,152.2508,155.7639,151.2208,155.2213,6212322
