date,open,high,low,close,volume,daily_return,ann_return_1w,ann_return_2w,ann_return_1m,rolling_vol_7d,ann_volatility,ema_1w,ema_1m,macd_1w_1m,news_count,mean_sentiment,sentiment_variance,normalized_news_frequency,product
2021-01-04,138.8055,138.9022,135.5858,137.8554,9729887,,,,,,,137.8554,137.8554,0.0,,0.0,0.0,0.0,0.0
2021-01-05,137.6707,139.6588,136.4127,139.3333,7163156,0.0106635949054592,,,,,,138.34803333333335,137.98975454545453,0.3582787878788167,2.0,0.308,0.0,0.0454545454545454,0.0139999999999999
2021-01-06,138.348,141.1806,137.7762,140.6264,6591033,0.0092378238425155,,,,,,139.1074888888889,138.22944958677684,0.8780393021120574,1.0,0.0,0.0,0.0238095238095238,0.0
2021-01-07,140.2306,141.6557,139.2981,141.3654,6248054,0.0052412991567012,,,,,,139.86012592592593,138.51453598797897,1.345589937946983,2.0,0.115915,0.07458680645,0.054054054054054,0.0062656756756756
2021-01-08,141.6205,141.7172,140.644,140.7848,6898539,-0.004115544270409,,,,,,140.16835061728395,138.7209236254354,1.4474269918485447,1.0,0.0,0.0,0.0175438596491228,0.0
2021-01-11,140.9695,141.9108,139.6676,140.1954,5736686,-0.0041953195597963,1.3357322639290072,,,0.007148374133968702,,140.17736707818932,138.854966932214,1.3224001459753083,,0.0,0.0,0.0,0.0
2021-01-12,140.1514,140.7496,138.4008,139.2981,5367258,-0.0064209227251451,-0.0126535058271082,,,0.006865903034445932,,139.88427805212623,138.8952517565582,0.9890262955680384,1.0,0.125,0.0,0.0172413793103448,0.0021551724137931
2021-01-13,139.3421,139.8611,137.8906,139.1398,4411932,-0.0011370579727509,-0.4146985625211074,,,0.004526086417977183,0.1106089932799437,139.6361187014175,138.9174834150529,0.718635286364588,3.0,0.3483666666666667,0.0813855358333333,0.1,0.0348366666666666
2021-01-14,141.4709,142.465,140.4065,141.4269,7908435,0.016303792728385,0.0221634283236151,,,0.00925790718344244,0.1334318533308652,140.233045800945,139.14561219550265,1.0874336054423566,3.0,0.4944833333333333,0.1425288658333333,0.06,0.0296689999999999
2021-01-15,141.8316,141.9862,139.963,140.7672,6300014,-0.0046755137813061,-0.0062812639180094,,,0.00932460208357697,0.1283222329377738,140.41109720063002,139.29302926863878,1.1180679319912483,2.0,0.603675,0.0138694512499999,0.0526315789473684,0.0317723684210526
2021-01-19,142.333,143.4238,141.7172,143.2126,7376627,0.0172227774422086,1.924638884717924,1.613651354595138,,0.011577351643067899,0.1636025576032387,141.3449314670867,139.6493538805807,1.6955775865060048,3.0,0.1642583333333333,0.0393092362603333,0.046875,0.0076996093749999
2021-01-20,143.8109,144.3915,142.333,142.7289,5433509,-0.0033832127296965,2.4084975690451627,0.8344939697893716,,0.010938918502909241,0.1625356742244937,141.80625431139114,139.9293126187097,1.8769416926814413,1.0,0.7269,0.0,0.0416666666666666,0.0302874999999999
2021-01-21,142.9488,143.3798,140.8024,142.4826,5126614,-0.0017271397627819,2.308620967354152,0.3915964243505296,,0.011022738828264753,0.1592518485051522,142.03170287426076,140.1614296533725,1.8702732208882933,4.0,0.384266,0.0010933190906666,0.1290322580645161,0.0495827096774193
2021-01-22,143.1159,145.2844,142.3946,144.2683,6567672,0.0124548734365977,1.7252112392268373,0.6690150578092882,,0.010110648909006113,0.1560174732171655,142.7772352495072,140.5347815030659,2.2424537464412992,5.0,0.0628884,0.0142738549728,0.108695652173913,0.0068356956521739
2021-01-25,145.2184,146.1069,143.9692,144.585,7835381,0.0021928094773508,2.852450488439912,0.956591993797115,,0.009052138063862247,0.1517290107527475,143.37982349967146,140.90298318460535,2.476840315066113,3.0,0.0438666666666666,0.4878443158333334,0.0434782608695652,0.0019072463768115
2021-01-26,148.7877,152.7573,148.3325,150.3293,11497680,0.0389606513023233,10.52246120688046,4.80508725974868,,0.017477721029249892,0.2491857847854101,145.69631566644765,141.75992107691394,3.936394589533706,14.0,0.3192425714285714,0.0669592679510329,0.2641509433962264,0.0843282264150943
2021-01-27,149.7224,150.3557,147.3032,148.0334,10978414,-0.0153902972274986,5.291133242287679,3.630692428015119,,0.02031866002020196,0.2797924038898379,146.47534377763176,142.33023734264904,4.145106434982722,14.0,0.0688225714285714,0.0638159368111868,0.1489361702127659,0.0102501702127659
2021-01-28,148.9131,150.303,147.6111,148.5172,6927502,0.0032628524725255,7.090065511297885,4.173679578206294,,0.019882399581885063,0.2711729262590993,147.15596251842118,142.8926884933173,4.263274025103868,2.0,0.27845,0.00321602,0.04,0.0111379999999999
2021-01-29,143.3447,146.0277,141.2722,144.2683,16480940,-0.0290260160247011,0.0,0.6508213831989327,,0.025557571405454428,0.3401261709206215,146.19340834561413,143.0177440848339,3.1756642607802235,16.0,0.175303625,0.1125206571069166,0.3265306122448979,0.0572419999999999
2021-02-01,145.4559,145.4559,142.9048,142.9928,7722020,-0.008880481084719,-0.4277010843708303,0.4848411487594306,,0.025798686026120083,0.3456683630970258,145.1265388970761,143.01547644075808,2.111062456318024,15.0,0.0238694666666666,0.0806053603492666,0.2238805970149253,0.0053439104477611
2021-02-02,144.0924,144.2683,141.7172,141.726,8396688,-0.0088986632383454,-0.9487071184261906,-0.2312215936153454,,0.011762820921880168,0.3383449499662352,143.99302593138407,142.89825130978008,1.0947746216039889,4.0,0.19579425,0.0616583271322499,0.08,0.01566354
2021-02-03,142.245,142.2978,140.3713,141.2334,6780194,-0.0034817751072353,-0.906520562094044,-0.2331286944470241,0.3370990449334712,0.012052747052830126,0.3367204048992249,143.07315062092272,142.74690119070917,0.3262494302135508,2.0,0.121,0.01812608,0.0465116279069767,0.0056279069767441
2021-02-04,142.0251,142.5881,140.5385,142.2978,5978759,0.0075082036847533,-0.8842182217084955,-0.0321765804689178,0.2874167364006179,0.013257551245296834,0.1928924016180749,142.8147004139485,142.7060738097356,0.1086266042128727,1.0,0.4063,0.0,0.024390243902439,0.0099097560975609
2021-02-05,145.3767,146.2036,144.1453,144.6642,7243063,0.0164931499145422,0.1481108840393141,0.0714993625939841,0.4045284077181434,0.011147500060678198,0.2314998203476888,143.4312002759657,142.88408528157782,0.5471149943878402,17.0,0.1906688823529412,0.0732160018696102,0.3863636363636363,0.0736675227272727
2021-02-08,145.7374,146.0189,144.1628,145.0776,4640880,0.0028535770849973,1.0740732219207485,0.089490640547565,0.3648560001980272,0.009822764357469392,0.2310258673261923,143.98000018397713,143.08349571052528,0.8965044734518415,5.0,0.1126144,0.0378290825693,0.072463768115942,0.0081604637681159
2021-02-09,144.9721,146.5467,144.8401,146.2564,4219682,0.0080924741575723,3.883527165618461,-0.499510059473171,0.5801900898713459,0.0073507439049443025,0.1513554871624435,144.73880012265144,143.37194155502297,1.3668585676284692,1.0,-0.154056,0.0,0.032258064516129,-0.0049695483870967
2021-02-10,147.2944,147.7343,145.7638,146.7402,4821375,0.0033024304015496,5.874312896756504,-0.1983723398120134,0.7289566764405824,0.005484619954329309,0.1310070948900236,145.40593341510098,143.6781468682027,1.7277865468982725,2.0,-0.1139749999999999,0.002132045,0.064516129032258,-0.0073532258064515
2021-02-11,147.0833,147.3032,145.6758,146.0717,3654887,-0.0045660791891794,2.7406067819201927,-0.3419011433682755,0.7678714845072823,0.007752068298589706,0.1151307768613229,145.62785561006731,143.895742607457,1.7321130026103049,2.0,0.13205,0.991091205,0.0606060606060606,0.0080030303030303
2021-02-12,145.6758,146.7754,144.2683,146.5555,3531473,0.0033065992553403,0.9244605336371364,0.4864367072206301,0.8646999558145987,0.00454359250592025,0.1023151537889463,145.93707040671154,144.13753873405182,1.7995316726597252,,0.0,0.0,0.0,0.0
2021-02-16,146.9074,146.9514,144.8313,145.3239,4453376,-0.0084391519885546,0.0892530007524841,0.5030603716276785,0.3856714477050846,0.006686192497595909,0.1290147312684544,145.73268027114105,144.24538975822892,1.487290512912125,11.0,0.2303015454545454,0.0871326571162727,0.0990990990990991,0.0228226756756756
2021-02-17,145.2184,146.1069,144.585,145.5966,3342043,0.0018747395241679,-0.203781540857641,0.971891091056656,0.4989844741791303,0.005322920608234688,0.088185051341534,145.6873201807607,144.36822705293537,1.3190931278253402,15.0,0.2047053333333333,0.0810952131822381,0.0974025974025974,0.0199388311688311
2021-02-18,145.6758,146.1684,144.5322,145.8518,4185360,0.0017512538426873,-0.2636582863864872,1.249854070448388,0.2449925904091312,0.005054901447678309,0.0874134072030459,145.74214678717382,144.50309732085034,1.239049466323479,14.0,0.1232743571428571,0.102614438912401,0.128440366972477,0.0158334036697247
2021-02-19,145.9045,146.1157,143.3095,143.3974,6266371,-0.0169712407849307,-0.6059514396363934,0.2140760755825757,0.0576751468864746,0.008781680040291841,0.1217340494570775,144.96056452478257,144.40257938259123,0.5579851421913418,7.0,0.0683428571428571,0.0553516595238095,0.0921052631578947,0.0062947368421052
