date,open,high,low,close,volume
2021-01-04,13.1074,13.6173,12.9291,13.072,388136800
2021-01-05,12.9792,13.4088,12.9755,13.3759,227216600
2021-01-06,13.0987,13.2109,12.5536,12.6792,385031480
2021-01-07,12.8229,13.3433,12.8209,13.254,313436320
2021-01-08,13.3034,13.3864,13.0084,13.2473,199179400
2021-01-11,13.4278,13.925,13.3281,13.5899,338755040
2021-01-12,13.6727,13.7195,13.3106,13.428,192747160
2021-01-13,13.3916,13.5899,13.3271,13.4964,138206840
2021-01-14,13.5637,13.5864,13.1286,13.1535,189167040
2021-01-15,13.2064,13.2909,12.7795,12.7795,181234760
2021-01-19,12.9353,13.0602,12.8109,13.0258,142752080
2021-01-20,13.1086,13.3959,13.0231,13.3291,147503640
2021-01-21,13.3328,13.9633,13.2188,13.7649,227832160
2021-01-22,13.7133,13.8061,13.5921,13.6584,167368680
2021-01-25,13.7273,13.7929,13.2024,13.5974,157694120
2021-01-26,13.5699,13.6096,13.353,13.4031,101674080
2021-01-27,13.1864,13.2034,12.7483,12.8947,229779720
2021-01-28,12.9353,13.3054,12.9271,13.0039,143260000
2021-01-29,12.9914,13.3004,12.8782,12.9084,172016200
2021-02-01,13.0892,13.2365,12.8695,13.1847,135124880
2021-02-02,13.338,13.537,13.2512,13.5226,138724960
2021-02-03,13.6148,13.8958,13.4652,13.4901,155112160
2021-02-04,13.4495,13.6395,13.3035,13.6285,118044040
2021-02-05,13.6647,13.7018,13.5108,13.5525,111400880
2021-02-08,13.7083,14.4364,13.6896,14.4182,274216120
2021-02-09,14.3322,14.5457,14.1858,14.2631,179714160
2021-02-10,14.4063,14.8666,14.3044,14.8067,322456240
2021-02-11,14.9177,15.2855,14.8865,15.2389,290840440
2021-02-12,15.1858,15.2517,14.7369,14.8741,250141680
2021-02-16,15.0471,15.3329,14.9115,15.2725,195281880
2021-02-17,15.0985,15.1843,14.7419,14.9052,171557840
2021-02-18,14.6621,14.8349,14.5374,14.7908,150008920
2021-02-19,15.01,15.1379,14.8084,14.8691,165622120
2021-02-22,14.7369,15.0942,14.2881,14.3352,191512240
2021-02-23,14.0878,14.202,13.355,14.0838,223291960
2021-02-24,14.039,14.9526,13.7205,14.8155,262696800
2021-02-25,14.039,14.3377,13.1822,13.2522,496328360
2021-02-26,13.6652,13.8188,13.3266,13.6527,318153880
2021-03-01,13.8392,13.8891,13.5183,13.8235,224620360
2021-03-02,13.8006,13.9016,13.3592,13.3904,159511920
2021-03-03,13.3655,13.4201,12.7658,12.7959,213661520
2021-03-04,12.7757,12.9416,12.0526,12.3057,322939840
2021-03-05,12.393,12.5411,11.6491,12.4528,316004840
2021-03-08,12.467,12.5171,11.5362,11.5634,329180960
2021-03-09,12.0101,12.5882,12.0101,12.4718,312296680
2021-03-10,12.6339,12.9507,12.4294,12.4842,231307920
2021-03-11,12.8387,13.0168,12.7057,12.9644,174382040
2021-03-12,12.691,12.8596,12.5616,12.8307,152606880
2021-03-15,12.795,13.1769,12.7383,13.1764,139312160
2021-03-16,13.3548,13.482,13.0871,13.2512,161823440
2021-03-17,13.038,13.4229,12.9602,13.3066,145686520
2021-03-18,13.0844,13.1542,12.6883,12.7012,177320360
2021-03-19,12.821,12.8923,12.584,12.7935,189242360
2021-03-22,12.9332,13.3642,12.8167,13.1452,181744800
2021-03-23,13.1824,13.3144,12.9918,13.0572,127163600
2021-03-24,13.1702,13.1702,12.5965,12.6311,145123360
2021-03-25,12.493,12.686,12.2443,12.5092,163263400
2021-03-26,12.5466,12.8459,12.3455,12.7846,238775120
2021-03-29,12.7461,13.033,12.6713,12.9262,154874400
2021-03-30,12.8132,12.9459,12.6763,12.8459,118792840
2021-03-31,12.9457,13.4401,12.9355,13.3201,197544720
2021-04-01,13.5306,13.8387,13.4807,13.7691,180681520
2021-04-05,13.8624,13.9823,13.702,13.9534,165180800
2021-04-06,13.9534,14.0224,13.7425,13.8324,123315920
2021-04-07,13.8062,14.2113,13.6805,14.118,152790360
2021-04-08,14.2777,14.4388,14.2168,14.3176,152318880
2021-04-09,14.1652,14.3754,14.1327,14.3425,123271840
2021-04-12,14.3128,15.3178,14.1073,15.1938,568468640
2021-04-13,15.2737,15.6645,15.0916,15.6433,454324160
2021-04-14,15.5648,15.6849,15.1931,15.2779,245461760
2021-04-15,15.6244,16.1775,15.5872,16.0888,390171720
2021-04-16,16.1174,16.1307,15.8294,15.8638,204715240
2021-04-19,15.5149,15.7718,15.1986,15.3216,258996280
2021-04-20,15.1869,15.462,14.9292,15.0509,209012400
2021-04-21,15.1407,15.3278,15.0681,15.3016,129632800
2021-04-22,15.3231,15.4037,14.7501,14.7838,168657160
2021-04-23,14.8663,15.3002,14.8364,15.2155,139437360
2021-04-26,15.1654,15.444,15.0908,15.443,123523760
2021-04-27,15.5149,15.6351,15.3198,15.3458,97983920
2021-04-28,15.2555,15.4972,15.1811,15.253,124406080
2021-04-29,15.3433,15.4016,15.0375,15.253,98991800
2021-04-30,15.1008,15.3303,14.9631,14.9811,126324720
2021-05-03,15.0484,15.2123,14.7541,14.784,123037640
2021-05-04,14.6199,14.6311,13.9786,14.4174,255918160
2021-05-05,14.6037,14.78,14.355,14.3927,187644880
2021-05-06,14.4169,14.5383,14.186,14.4807,118218120
2021-05-07,14.814,14.9369,14.6386,14.7671,131678120
2021-05-10,14.6917,14.7726,14.1804,14.1929,169292880
2021-05-11,13.7648,14.3223,13.6845,14.2577,163299840
2021-05-12,13.9684,14.228,13.6783,13.6945,187171000
2021-05-13,13.9434,14.0489,13.4286,13.6099,167411160
2021-05-14,13.8412,14.2957,13.7174,14.2178,157848200
2021-05-17,14.0961,14.1505,13.8222,14.143,136289200
2021-05-18,14.245,14.3717,13.9412,13.9422,117392160
2021-05-19,13.4939,14.0477,13.4321,14.0257,221826080
2021-05-20,14.2542,14.6506,14.2378,14.58,200653720
2021-05-21,14.7087,15.2248,14.7087,14.9686,439189800
2021-05-24,15.1412,15.7094,15.1407,15.6338,354918960
2021-05-25,15.7394,15.7828,15.4475,15.6072,255244720
2021-05-26,15.6897,15.8391,15.241,15.6004,214405960
2021-05-27,15.6451,15.7379,15.4251,15.47,342634760
2021-05-28,15.4525,16.2407,15.4403,16.2158,423115520
2021-06-01,16.25,16.3511,15.8673,16.2283,303848600
2021-06-02,16.2382,16.8806,16.1759,16.7122,397828320
2021-06-03,16.5999,17.22,16.5455,16.9117,374034120
2021-06-04,17.0489,17.6211,17.021,17.5428,377760600
2021-06-07,17.5889,17.7723,17.1539,17.5605,392453800
2021-06-08,17.459,17.5818,17.212,17.3906,208532560
2021-06-09,17.5044,17.5393,17.2207,17.2961,271605360
2021-06-10,17.3345,17.4565,17.1411,17.3896,176772520
2021-06-11,17.4585,17.9028,17.4084,17.7766,259782760
2021-06-14,17.815,18.0029,17.6269,17.9757,195200040
2021-06-15,17.9201,17.9822,17.692,17.7514,154407200
2021-06-16,17.719,17.9182,17.5487,17.709,188286760
2021-06-17,17.6848,18.7968,17.6766,18.687,565567000
2021-06-18,18.7993,19.3357,18.5463,18.5835,632245000
2021-06-21,18.3627,18.4989,17.7865,18.3814,420030920
2021-06-22,18.3402,18.9253,18.3402,18.8514,377442480
2021-06-23,18.9689,19.1139,18.8694,19.0001,214138880
2021-06-24,19.181,19.3806,19.0495,19.166,203407040
2021-06-25,19.2364,19.3062,18.856,18.9712,174467800
2021-06-28,19.2366,20.038,19.2134,19.9811,321746680
2021-06-29,19.813,20.058,19.617,19.9691,226698320
2021-06-30,19.9065,20.1216,19.8234,19.9614,211048960
2021-07-01,20.0677,20.4145,19.9444,20.169,302542520
2021-07-02,20.386,20.4709,20.2466,20.4335,214668040
2021-07-06,20.7204,20.7997,20.309,20.6518,275655080
2021-07-07,20.8234,20.8326,20.2908,20.3239,261319480
2021-07-08,19.785,20.0921,19.6608,19.8571,301835880
2021-07-09,19.9679,20.0394,19.7142,19.9844,170726600
2021-07-12,20.1166,20.4911,20.0857,20.4711,196904320
2021-07-13,20.3411,20.4197,20.0732,20.1959,166642520
2021-07-14,20.3307,20.3763,19.7127,19.8012,225329560
