date,open,high,low,close,volume
2021-10-22,214.9999,216.72,212.575,212.8,5137435
2021-10-25,213.19,213.9785,211.7,212.99,5805881
2021-10-26,213.52,214.85,208.18,209.76,8147355
2021-10-27,213.0,215.0,205.64,206.7,11263414
2021-10-28,207.0,208.74,204.6,207.78,6709114
2021-10-29,207.45,208.24,205.29,207.08,5586604
2021-11-01,207.73,214.69,206.81,214.31,6674869
2021-11-02,213.91,215.715,210.7062,212.5,4344288
2021-11-03,212.2501,213.76,210.8721,213.34,3237028
2021-11-04,213.8,214.82,211.87,212.8,3804559
2021-11-05,217.81,224.58,213.03,224.35,12038542
2021-11-08,227.1,227.1,222.13,222.32,6486144
2021-11-09,221.75,222.85,217.54,220.32,4923672
2021-11-10,219.0,225.68,217.27,218.5,5821756
2021-11-11,220.3,222.65,218.9,219.24,4634384
2021-11-12,219.7,223.75,218.9,220.96,4358792
2021-11-15,228.0,233.94,226.92,233.32,15599789
2021-11-16,233.3501,233.3501,225.51,226.2,7047486
2021-11-17,229.25,231.32,224.2,226.6,7727375
2021-11-18,230.55,231.5,224.951,227.03,8207783
2021-11-19,224.23,225.85,213.23,214.45,16067958
2021-11-22,215.0,216.0,208.95,209.48,7894825
2021-11-23,211.5,212.99,207.77,209.13,6600590
2021-11-24,207.67,211.22,206.87,210.75,3891366
2021-11-26,196.5,199.61,194.0,198.99,12381526
2021-11-29,203.0,204.28,195.33,198.0,9224563
2021-11-30,196.42,198.82,193.85,198.45,9517677
2021-12-01,201.6,201.62,187.51,188.05,9667322
2021-12-02,198.05,202.75,192.41,202.65,14914780
2021-12-03,199.0,200.3,195.4201,198.13,8105760
2021-12-06,199.75,206.4201,199.2,205.82,8735743
2021-12-07,209.06,211.65,206.38,209.4,7847726
2021-12-08,209.55,212.6799,207.71,210.95,5094286
2021-12-09,209.0,209.0,205.2,207.4,5073042
2021-12-10,208.5,209.0,203.48,204.9,4296695
2021-12-13,204.25,204.25,195.55,197.29,7474117
2021-12-14,195.35,200.5,195.03,195.72,6102409
2021-12-15,195.86,196.5799,190.32,195.27,7197046
2021-12-16,197.5,198.3175,190.44,190.9,5893397
2021-12-17,190.04,194.77,187.88,192.8,8448424
2021-12-20,188.41,190.36,185.26,188.9,7216357
2021-12-21,190.95,199.93,190.04,199.93,9131938
2021-12-22,199.47,202.93,197.94,201.7,5990575
2021-12-23,202.9999,205.13,201.32,204.41,5400825
2021-12-27,202.55,203.43,199.1,203.02,5555278
2021-12-28,203.35,208.9373,201.65,206.25,6697690
2021-12-29,205.51,206.0,202.6,203.44,4557341
2021-12-30,203.0,206.0,202.23,202.53,5249992
2021-12-31,202.4,203.69,200.03,201.3,6332299
2022-01-03,203.06,210.55,202.7,208.4,6763327
2022-01-04,210.26,216.0,209.78,213.65,8146950
2022-01-05,214.7252,218.93,211.81,212.58,8460815
2022-01-06,214.25,216.0,207.86,211.01,5335103
2022-01-07,211.62,218.32,211.5,215.5,6914273
2022-01-10,214.25,215.28,207.13,209.55,5939273
2022-01-11,209.11,217.03,208.41,216.0,6170604
2022-01-12,217.8,221.24,216.3,217.39,6756552
2022-01-13,222.3,226.89,220.05,223.7,13679135
2022-01-14,221.11,226.5,220.25,226.2,5253163
2022-01-18,224.2,229.67,224.09,225.1,6770617
2022-01-19,226.5,226.5,216.25,216.71,6007939
2022-01-20,217.8,221.95,212.25,213.5,5699217
2022-01-21,213.2,214.0,204.57,205.1,8011429
2022-01-24,200.7,204.98,192.51,204.25,9716128
2022-01-25,201.0,205.63,197.5501,201.78,6457929
2022-01-26,208.15,208.15,191.92,194.2,14220769
2022-01-27,195.54,199.7073,188.64,190.5,8908954
2022-01-28,189.2,190.95,183.77,190.1,7772703
2022-01-31,190.4,200.34,190.0,199.65,11911706
2022-02-01,201.45,208.89,200.495,208.4,9184708
2022-02-02,208.3,208.62,203.21,206.0,5868710
2022-02-03,205.3,209.1,204.0,207.2,5194277
2022-02-04,205.11,208.25,203.1,206.2,4322079
2022-02-07,207.32,214.37,205.4,212.3,9005947
2022-02-08,213.15,213.87,209.69,213.5,5487822
2022-02-09,214.91,217.04,213.3004,215.88,5591853
2022-02-10,213.49,223.23,212.57,218.73,8632255
2022-02-11,219.461,221.42,210.27,212.65,8340087
2022-02-14,212.99,215.63,208.76,210.31,4359633
2022-02-15,214.15,219.5394,213.36,217.4,7650494
2022-02-16,216.5,219.68,215.28,218.75,4129758
2022-02-17,217.35,218.5799,212.67,213.85,3968199
2022-02-18,214.06,214.7288,208.6,209.0,4490781
2022-02-22,205.8703,206.9,197.82,199.55,7201432
2022-02-23,201.49,203.2499,195.91,196.45,5332519
2022-02-24,189.5,198.855,186.88,198.25,8754134
2022-02-25,200.66,204.07,199.1006,201.25,6266771
2022-02-28,200.0,207.31,196.75,205.23,7264946
2022-03-01,204.0,204.0,192.93,195.11,8120393
2022-03-02,196.56,199.85,194.6413,197.5,5284512
2022-03-03,198.5,199.69,188.71,189.35,8437604
2022-03-04,185.84,188.3203,178.97,181.1,9058557
2022-03-07,180.0,182.72,162.96,165.95,8571311
2022-03-08,169.59,180.82,167.58,172.82,10214824
2022-03-09,178.82,182.87,177.41,178.7499,7224997
2022-03-10,175.55,182.02,175.39,178.5,5775330
2022-03-11,182.28,184.86,175.95,176.5,6690225
2022-03-14,177.4,178.48,172.57,175.71,5848296
2022-03-15,176.95,180.5,175.6,179.66,5865303
2022-03-16,184.0,189.6,182.3,189.02,8982357
2022-03-17,187.61,190.29,185.27,189.48,5733388
2022-03-18,193.9,193.9,190.1,192.8719,10244717
2022-03-21,182.7,187.277,180.61,186.25,20093628
2022-03-22,185.85,192.8629,184.52,190.77,10123589
2022-03-23,189.5,190.16,185.03,186.04,6095133
2022-03-24,187.14,189.19,184.72,188.989,5067651
2022-03-25,188.5,191.7,186.93,188.6001,4612653
2022-03-28,189.1,189.48,184.47,188.16,5031152
2022-03-29,191.26,196.36,190.74,193.69,5792746
2022-03-30,192.05,197.45,191.36,194.93,7589723
2022-03-31,195.75,197.5799,191.45,191.9,4724237
2022-04-01,192.9225,192.9225,188.78,190.4629,3526177
2022-04-04,189.8,191.8448,186.91,191.3421,6006868
2022-04-05,190.39,192.35,182.52,182.96,7038620
2022-04-06,180.5,180.7,176.5802,178.52,5885081
2022-04-07,179.0327,179.062,173.87,177.88,5449649
2022-04-08,177.0,178.13,174.24,175.01,4986680
2022-04-11,173.11,179.67,173.01,175.1699,4343956
2022-04-12,176.75,178.5,174.53,176.48,4576727
2022-04-13,177.5758,183.46,176.96,182.68,5157407
2022-04-14,182.75,185.54,181.64,181.85,3743332
2022-04-18,182.5,182.5,178.55,180.4,3524858
2022-04-19,180.55,187.61,180.05,185.57,5208063
2022-04-20,186.75,187.34,182.86,184.4,4994810
2022-04-21,187.21,189.85,180.55,181.15,5462961
2022-04-22,180.6,182.67,176.12,176.5,4272060
2022-04-25,175.4,176.08,172.45,175.85,4343524
2022-04-26,175.14,175.14,165.4,165.4,6443567
2022-04-27,160.98,162.582,146.0,155.16,31456905
2022-04-28,156.01,156.98,149.0,153.7,9985335
2022-04-29,153.7,157.0299,148.52,149.23,7821580
2022-05-02,147.75,149.4517,143.3821,148.2546,9074684
2022-05-03,148.8,154.4494,147.91,153.85,7867608
2022-05-04,153.19,157.2415,150.7723,156.7,7230801
2022-05-05,155.7,157.99,149.05,150.7999,5815810
2022-05-06,149.61,150.9,145.85,148.8,6004996
2022-05-09,145.25,146.95,132.65,133.62,9135406
2022-05-10,136.2,137.835,130.3301,132.94,8644808
2022-05-11,131.65,138.96,129.11,129.9,8464676
2022-05-12,128.02,128.53,120.28,122.5,11798624
2022-05-13,125.56,130.8,122.38,126.95,16410457
2022-05-16,127.0,131.1242,122.35,124.39,8326112
2022-05-17,127.06,132.83,125.79,132.25,9354630
2022-05-18,130.67,132.1,124.36,125.2499,7134703
2022-05-19,124.49,128.4,123.7,127.286,6244232
2022-05-20,128.7,128.94,117.08,120.63,12923193
2022-05-23,121.5,124.48,120.34,123.7899,7283764
2022-05-24,122.8004,122.9998,117.29,119.5,6714711
2022-05-25,118.75,122.595,118.5,121.2892,5940187
2022-05-26,123.5,128.8416,122.74,127.61,6278423
2022-05-27,128.59,132.5985,128.32,132.3,5514071
2022-05-31,131.0501,132.99,128.86,131.48,6101741
2022-06-01,132.15,134.33,127.01,130.45,7914734
2022-06-02,131.45,140.55,130.87,140.35,9531294
2022-06-03,139.17,140.7,137.585,139.4,7883373
2022-06-06,141.1,141.4,136.83,139.43,4934778
2022-06-07,137.9,141.24,135.91,140.37,4143472
2022-06-08,139.5018,142.2063,138.4401,139.99,4412832
2022-06-09,139.12,139.66,133.33,133.7125,4566585
2022-06-10,130.2,132.1949,126.85,127.08,5791984
2022-06-13,123.65,123.8,114.14,115.71,12665963
2022-06-14,117.16,122.3,113.02,121.72,13876725
2022-06-15,124.36,134.99,123.83,133.7301,20361764
2022-06-16,132.25,135.34,131.06,133.89,14075943
2022-06-17,134.66,138.98,131.5,137.16,12818445
2022-06-21,139.35,140.9395,135.84,136.76,8131397
2022-06-22,134.16,138.79,133.28,137.16,5879687
2022-06-23,138.0805,138.09,130.0917,133.6,8190393
2022-06-24,134.79,141.89,134.79,140.9783,9425450
2022-06-27,141.0,141.0,136.22,138.8,6632597
2022-06-28,140.8,147.18,138.5,138.72,9758008
2022-06-29,138.2,139.43,134.84,137.99,5856852
2022-06-30,135.7,137.49,131.6,136.29,6527836
2022-07-01,135.38,141.79,134.6964,139.68,5951810
2022-07-05,137.39,138.07,131.29,137.68,7637702
2022-07-06,137.5,138.71,134.46,136.47,5026007
2022-07-07,137.3,142.275,137.25,139.818,6121012
2022-07-08,139.777,140.7391,137.3747,139.18,4431712
2022-07-11,138.01,139.24,134.89,136.993,4797830
2022-07-12,136.3,149.32,136.3,147.47,15018837
