date,open,high,low,close,volume
2021-02-24,237.1667,248.3333,231.39,246.0,67081956
2021-02-25,242.03,245.7355,223.5267,228.23,68467797
2021-02-26,232.3333,235.5667,219.8367,223.0,72621513
2021-03-01,229.7733,241.3333,228.35,240.5833,47945811
2021-03-02,238.8333,240.37,228.3333,229.2,39895467
2021-03-03,228.3333,233.5667,216.6667,218.75,51014559
2021-03-04,218.6833,222.8167,200.0,204.9333,119795667
2021-03-05,206.99,210.74,179.83,198.7333,166307679
2021-03-08,198.3367,206.7083,186.2633,186.6667,96758247
2021-03-09,201.1667,226.03,198.4033,225.6667,122821260
2021-03-10,232.4867,239.2833,218.3533,223.9233,112242513
2021-03-11,232.3333,234.1667,225.7267,232.0733,65201154
2021-03-12,224.6001,232.0,222.0465,231.6467,59374878
2021-03-15,230.5,237.7267,228.0133,235.6033,54789246
2021-03-16,235.1667,235.9733,223.6667,225.04,58575891
2021-03-17,219.5,234.5767,217.0033,232.7333,75762078
2021-03-18,227.07,229.7433,217.3333,218.1667,58791012
2021-03-19,218.6667,219.0767,208.2067,218.0567,81024162
2021-03-22,226.6333,233.2067,221.6667,222.2933,72994947
2021-03-23,226.501,226.6667,219.17,221.1433,52421586
2021-03-24,222.5667,223.0267,210.0,211.3667,63273390
2021-03-25,203.6733,215.1667,202.3533,213.1967,73700697
2021-03-26,212.46,214.6067,199.9633,206.5033,59307156
2021-03-29,205.0,205.6333,198.6733,203.3367,48030609
2021-03-30,200.2567,212.5533,197.0033,212.1467,76734306
2021-03-31,215.7667,224.0,213.7033,222.6433,63929667
2021-04-01,228.75,230.8068,219.76,220.0033,66956295
2021-04-05,236.2167,236.6667,228.2333,230.5,80098917
2021-04-06,230.8822,232.1833,227.1233,230.5167,57157212
2021-04-07,229.2,230.46,222.6133,224.5833,52845888
2021-04-08,225.6733,229.85,223.8817,228.1667,47845215
2021-04-09,226.1867,226.99,223.1433,225.6667,39232431
2021-04-12,229.01,234.6667,228.8033,234.2067,35240922
2021-04-13,237.3,254.5,236.8867,252.3333,86451573
2021-04-14,258.8,260.2633,242.6767,245.08,91097487
2021-04-15,247.8733,248.04,240.4367,245.95,52619901
2021-04-16,246.0,249.8033,241.5333,246.6667,52733967
2021-04-19,240.8367,241.8,230.6,237.6667,74814000
2021-04-20,236.3333,245.75,236.2489,238.2733,70219608
2021-04-21,236.98,248.28,232.6667,247.42,57943617
2021-04-22,247.8333,251.2567,239.0367,239.3333,67906545
2021-04-23,239.6667,245.7867,238.4867,243.0667,57270630
2021-04-26,246.3733,249.7667,238.39,241.15,54231975
2021-04-27,239.5067,241.3333,234.0,234.6,54001233
2021-04-28,231.6667,236.1667,230.7,231.3333,40145646
2021-04-29,233.6667,234.0833,222.8334,225.3333,53396121
2021-04-30,221.5667,238.49,221.3,236.6933,76516200
2021-05-03,234.8,235.9933,226.8333,227.85,51332415
2021-05-04,225.0633,227.8155,219.2337,224.6667,55278612
2021-05-05,226.4067,228.4318,222.4467,223.3333,41907312
2021-05-06,225.6667,227.49,216.6667,221.0774,54045036
2021-05-07,223.2167,230.0,220.0733,224.1133,44096313
2021-05-10,222.0033,222.2167,208.5067,208.7033,58989135
2021-05-11,194.2133,209.0333,193.4333,204.9433,85237152
2021-05-12,200.6667,206.8033,194.3333,195.2333,64009485
2021-05-13,199.9467,202.1533,186.55,189.8633,82002390
2021-05-14,195.0167,197.6233,190.1533,196.6633,63985008
2021-05-17,192.5,196.5767,187.0667,191.2,62634987
2021-05-18,190.0433,198.75,187.7933,191.8,74186763
2021-05-19,185.8,188.7367,181.6667,187.75,76608558
2021-05-20,191.0,196.2833,190.3567,195.58,63257934
2021-05-21,198.34,199.15,193.1667,193.4,48736170
2021-05-24,194.6,204.8267,191.2167,202.4767,72286302
2021-05-25,203.3267,204.6633,198.57,201.57,56971017
2021-05-26,202.6167,208.7233,200.5,206.6633,59046108
2021-05-27,207.4367,210.3767,205.4033,209.0833,52880418
2021-05-28,209.3067,211.8633,207.46,208.3167,45057825
2021-06-01,209.07,211.2667,206.85,207.4067,34939470
2021-06-02,207.0667,207.9667,199.7133,200.8433,43117785
2021-06-03,198.1667,201.5167,190.0,191.0333,56794095
2021-06-04,193.7767,200.2033,192.4,199.8833,46760691
2021-06-07,198.585,203.3333,194.2933,201.2167,43419420
2021-06-08,208.0662,208.0667,198.5,200.5533,50749635
2021-06-09,201.4133,203.93,199.2101,199.4667,33945567
2021-06-10,201.2967,205.53,200.1667,203.3333,49124241
2021-06-11,204.3333,204.3333,200.5067,203.3367,31480728
2021-06-14,204.3585,208.4967,203.06,205.6667,41667135
2021-06-15,205.6667,205.8967,199.3333,199.6667,36082062
2021-06-16,199.11,202.8333,197.67,200.8333,43708566
2021-06-17,199.99,207.1567,199.84,205.3333,44751834
2021-06-18,204.42,209.45,203.5433,207.3333,50082270
2021-06-21,208.3333,210.4633,202.96,206.6567,50025717
2021-06-22,206.3,209.5231,205.1667,207.9167,39481818
2021-06-23,210.9967,221.1333,210.0133,220.6667,62071467
2021-06-24,224.5,232.54,222.5367,226.5,93976236
2021-06-25,229.04,231.27,222.9,223.91,68231655
2021-06-28,224.5967,231.5666,223.44,229.3967,42908334
2021-06-29,228.18,229.17,225.2967,226.8667,35119056
2021-06-30,226.4,230.9367,226.0467,226.41,38089059
2021-07-01,227.8433,229.5733,224.2667,225.7833,35258637
2021-07-02,224.74,233.3333,224.42,225.9333,53416548
2021-07-06,227.2667,228.0,217.1334,219.5067,41112744
2021-07-07,220.8833,221.9,212.7733,214.4167,36950484
2021-07-08,209.18,218.1433,206.82,217.6033,44065989
2021-07-09,218.5233,219.6367,214.8967,218.55,34708545
2021-07-12,220.86,229.08,220.7167,228.75,51036261
2021-07-13,227.6867,231.0933,222.0986,222.57,41012103
2021-07-14,223.6667,226.2033,217.6,218.1333,45794253
2021-07-15,218.7433,222.0467,212.6267,216.8333,41325435
2021-07-16,218.8267,218.92,213.66,214.23,31768137
2021-07-19,209.6767,216.33,207.0967,215.8333,39229401
2021-07-20,217.7467,220.7972,213.5003,219.8333,29045244
2021-07-21,219.8333,221.62,216.7634,218.26,26615412
2021-07-22,218.4176,220.7233,214.8667,216.6167,29152875
2021-07-23,215.0,216.2667,212.4334,214.5,26981532
2021-07-26,216.34,226.1167,215.7033,223.9967,48391989
2021-07-27,222.1667,222.1667,209.08,213.8,63553773
2021-07-28,215.4267,218.3233,213.1334,215.2,29477340
2021-07-29,216.4167,227.8967,216.0833,223.65,59427021
2021-07-30,223.8,232.51,223.0,229.13,54908643
2021-08-02,234.5833,242.3133,232.8,237.2467,64789443
2021-08-03,239.8533,240.8833,233.67,236.6833,42135084
2021-08-04,236.8473,241.6333,235.5167,236.4333,32267322
2021-08-05,238.9012,240.3166,237.1367,237.89,24426291
2021-08-06,237.07,238.7767,232.5433,232.8333,28570404
2021-08-09,236.6667,239.6767,235.0433,237.59,28719345
2021-08-10,237.1667,238.8633,233.96,236.21,26255580
2021-08-11,237.7667,238.3933,234.7367,235.7,17484186
2021-08-12,235.8667,242.0033,233.1333,241.3333,34630944
2021-08-13,240.6667,243.3,238.1133,238.7433,32334624
2021-08-16,234.55,236.5,225.4667,228.2467,41691918
2021-08-17,223.9033,224.86,216.28,221.25,43118493
2021-08-18,223.3333,231.9233,222.8466,228.3133,38702196
2021-08-19,225.39,228.85,222.53,224.6333,26948397
2021-08-20,228.0,230.71,224.5667,226.65,26340708
2021-08-23,228.8,237.3766,226.9168,235.55,40406976
2021-08-24,236.8693,238.4067,234.2133,235.8667,24152700
2021-08-25,235.66,238.99,234.6667,237.1167,24854259
2021-08-26,236.3333,238.4667,232.54,233.6267,24786951
2021-08-27,235.4167,238.3333,234.0334,237.4167,25572105
2021-08-30,238.2333,245.7833,237.5767,244.6033,35441892
2021-08-31,243.14,246.7967,242.1467,245.0333,40943304
2021-09-01,244.7333,247.33,243.7567,244.1333,22914489
2021-09-02,244.7833,246.99,243.5133,244.1667,24420468
2021-09-03,244.9967,244.9967,241.4,244.4667,28646124
2021-09-07,246.9967,253.4,246.42,250.6667,38199060
2021-09-08,254.16,254.8167,246.9244,251.0,36350583
2021-09-09,251.8333,254.0333,250.5434,251.3333,27015873
2021-09-10,253.3767,254.2033,244.75,245.0,28173324
2021-09-13,247.1333,248.26,236.2833,247.8333,45688329
2021-09-14,247.4633,251.49,245.4667,248.3833,35510688
2021-09-15,248.5667,252.2867,246.12,251.7033,30279306
2021-09-16,250.7267,252.97,249.2033,252.1067,26071803
2021-09-17,252.1733,253.68,250.0,252.9167,59203422
2021-09-20,244.9233,247.3333,239.5416,243.2233,43781130
2021-09-21,244.7667,248.2467,243.48,245.9,30879354
2021-09-22,247.8,251.2233,246.3733,250.5,28561407
2021-09-23,252.0,252.7333,249.3067,251.0833,21541371
2021-09-24,248.3333,258.3333,248.0667,257.8167,41818893
2021-09-27,257.25,266.3333,256.4367,263.2,55968147
2021-09-28,261.0833,265.2133,255.3934,258.98,49912779
2021-09-29,261.0,264.5,256.8933,260.3333,42101028
2021-09-30,260.98,263.0435,258.0,258.2467,36236715
2021-10-01,259.8667,260.26,254.53,258.2133,33544518
2021-10-04,265.9967,268.99,258.7067,260.0033,60639006
2021-10-05,262.2667,265.77,258.0667,260.3333,36263082
2021-10-06,257.4983,262.22,257.4983,260.6,27905127
2021-10-07,262.9333,268.3333,261.1267,265.08,35118222
2021-10-08,265.4167,265.8133,260.3033,261.7333,31382784
2021-10-11,261.8333,267.08,261.6867,264.0667,27387969
2021-10-12,267.1533,270.7733,265.5233,267.7067,40546836
2021-10-13,269.6333,271.8033,268.5933,270.2667,27028605
2021-10-14,272.3933,273.4167,271.1167,272.7733,20765340
2021-10-15,273.8233,281.8333,273.6667,281.6733,37098582
2021-10-18,283.5233,291.7533,283.2033,290.7667,45426165
2021-10-19,292.1867,292.8333,287.5033,288.5,33506541
2021-10-20,288.9667,291.8,284.3333,286.6667,24874707
2021-10-21,284.6567,300.0,284.5067,297.1633,62470005
2021-10-22,298.6,303.4067,296.9867,303.3,44575437
2021-10-25,316.3667,348.34,314.7333,342.39,118884699
2021-10-26,340.1667,364.98,333.8133,339.3167,116246976
2021-10-27,344.1512,356.96,343.5933,346.5333,70126791
2021-10-28,355.2833,360.3333,345.9533,357.7833,50002767
2021-10-29,360.3333,373.3333,357.735,373.2,57019887
2021-11-01,378.91,408.2967,372.8867,405.99,100718916
2021-11-02,386.87,402.8633,382.0,389.6667,70049262
2021-11-03,391.3333,406.3267,384.2067,402.8333,61328490
2021-11-04,414.3,414.6633,405.6667,409.6667,43516830
2021-11-05,409.6667,413.29,402.6667,406.8367,37935222
2021-11-08,387.1333,399.0,377.6667,386.0167,52657866
2021-11-09,392.0,392.6667,337.1733,342.0033,99660297
2021-11-10,336.1667,359.3667,329.1033,354.1667,69728925
2021-11-11,366.5,368.7167,351.56,355.0,35918865
2021-11-12,350.0067,354.5033,339.7333,343.4133,40136901
2021-11-15,337.0033,343.9933,326.2,337.16,54807012
2021-11-16,335.7333,352.4,333.8233,350.5233,44965794
2021-11-17,354.3033,373.2133,351.8333,362.1067,53379903
2021-11-18,371.0,371.6667,358.34,364.57,37309083
2021-11-19,367.67,379.5733,364.2333,378.75,39682050
2021-11-22,389.2067,400.65,377.4767,387.6633,60969798
2021-11-23,390.4833,393.5,354.2333,370.8567,66104400
2021-11-24,360.0,377.59,354.0,371.9433,40120845
2021-11-26,361.6567,369.5942,360.0,360.0,19506063
2021-11-29,367.6667,380.89,366.73,379.3333,34811148
2021-11-30,378.3333,389.3333,372.6667,382.3333,49200723
2021-12-01,387.7767,390.9466,361.8167,361.8167,40036179
2021-12-02,367.0,371.0,352.2167,361.6967,41890668
2021-12-03,362.4333,363.7233,333.4033,336.8767,52226814
2021-12-06,332.3267,340.5467,316.8333,336.0367,44960850
2021-12-07,347.2,352.558,336.3367,351.5633,34343070
2021-12-08,350.0,357.46,344.3334,356.0,23956776
2021-12-09,353.6133,354.1633,332.6667,335.0333,36428898
2021-12-10,337.3333,340.3266,327.51,338.3333,32898231
2021-12-13,338.5,338.5,317.14,321.2,42986202
2021-12-14,314.0,322.1367,310.0,318.8333,40480641
2021-12-15,318.0123,326.6533,309.4167,325.3667,41432319
2021-12-16,330.7067,332.1733,307.2833,308.8233,43971438
2021-12-17,304.8333,320.22,303.0134,311.7067,58427328
2021-12-20,304.4967,307.2295,297.7967,300.5,30846648
2021-12-21,304.51,313.1667,295.3733,311.7333,39833154
2021-12-22,323.8333,338.5533,319.0167,337.3333,51820947
2021-12-23,337.3,357.6589,332.52,355.0333,52238853
2021-12-27,360.0367,372.3333,356.9051,365.0,38647086
2021-12-28,369.1667,373.0,359.4733,363.0833,32964585
2021-12-29,365.63,368.0,354.7133,361.0,32361255
2021-12-30,355.6667,365.1833,351.05,355.34,25885440
2021-12-31,358.5067,360.6666,351.53,353.3333,20954865
2022-01-03,377.5,402.96,376.7333,401.6734,58130343
2022-01-04,398.7667,402.6667,374.35,382.5533,54316707
2022-01-05,382.3333,390.1133,359.57,359.5767,44773782
2022-01-06,357.1667,362.6667,340.1667,355.3333,49830222
2022-01-07,355.3481,360.6267,336.6667,341.5967,47730411
2022-01-10,333.0,354.8333,326.6667,353.8633,49144554
2022-01-11,350.75,358.6167,346.2733,353.5833,36697404
2022-01-12,360.3333,371.6133,357.53,369.1033,47089650
2022-01-13,371.4133,371.8667,342.1797,344.8333,56125818
2022-01-14,335.31,350.6667,334.1833,350.0,38918607
2022-01-18,342.0,356.93,338.6867,344.0,36475707
2022-01-19,348.6767,351.5566,329.7,331.2667,41097276
2022-01-20,338.0067,347.22,327.54,330.3333,39291543
2022-01-21,330.2233,334.85,313.0,313.2267,53770047
2022-01-24,297.6567,311.171,283.8233,308.94,81029211
2022-01-25,301.6667,317.0867,300.3333,301.1833,46230330
2022-01-26,319.3833,329.23,293.29,310.8633,54984735
2022-01-27,314.41,316.46,273.5967,279.5,77706246
2022-01-28,274.2933,285.8333,264.0033,282.7767,71961273
2022-01-31,287.6667,312.6633,287.01,311.6,59891520
2022-02-01,314.6633,315.1833,301.6667,311.4667,39764997
2022-02-02,311.77,311.9333,294.7367,296.0,36314268
2022-02-03,292.8333,312.3333,291.76,302.28,44794590
2022-02-04,296.6264,312.1667,293.7233,307.3333,41000919
2022-02-07,310.6233,315.9233,300.903,303.0833,33723393
2022-02-08,302.6097,308.7633,298.2667,307.3333,28250769
2022-02-09,312.6167,315.4233,306.6667,310.87,29187522
2022-02-10,303.4333,314.6033,298.9,301.3167,36357714
2022-02-11,303.34,305.32,283.5667,286.9333,44238252
2022-02-14,284.3333,299.6266,284.3333,291.4067,37844661
2022-02-15,299.3333,307.6667,297.7925,306.6667,31992600
2022-02-16,305.2433,308.81,300.4033,306.5,27573060
2022-02-17,304.09,306.1666,290.8333,291.4467,30318717
2022-02-18,292.2933,295.6233,279.2033,285.0,39645393
2022-02-22,278.7233,285.5779,267.0334,274.37,47019699
2022-02-23,279.0,279.1767,251.84,252.34,53340510
2022-02-24,238.109,267.6667,232.4,266.15,77196096
2022-02-25,273.5433,273.5433,260.8002,269.9833,42261534
2022-02-28,268.3747,292.2867,268.0167,290.16,58416321
2022-03-01,289.6833,296.6267,284.5933,287.5,43004442
2022-03-02,289.9,295.4933,281.424,290.8167,40639707
2022-03-03,293.8833,295.4933,277.5334,281.3333,33855345
2022-03-04,278.5567,285.2167,275.0536,279.2333,38877165
2022-03-07,283.0,288.7133,265.7333,266.3333,40248702
2022-03-08,267.9,283.33,260.7233,273.2867,46707393
2022-03-09,280.5,288.2133,277.3367,286.8667,33825330
2022-03-10,282.2966,284.8167,270.12,279.15,32875416
2022-03-11,282.5167,282.8,264.59,264.85,36695961
2022-03-14,260.8333,266.9,252.0133,254.3333,38372988
2022-03-15,257.3333,268.5233,252.19,266.9967,37085466
2022-03-16,273.0,282.6642,267.2967,280.9333,45663924
2022-03-17,276.7467,291.6667,275.2393,288.9581,36716673
2022-03-18,288.5667,302.6167,287.9,301.8333,61792986
2022-03-21,306.2133,314.2833,302.3633,307.3433,45945858
2022-03-22,309.6667,332.62,307.25,329.1733,61952334
2022-03-23,326.3333,346.9,325.4,332.4167,68426148
2022-03-24,337.5833,341.4967,329.6,337.4558,38375235
2022-03-25,338.5233,340.6,332.44,336.5833,35931219
2022-03-28,354.3405,365.96,351.2,363.8333,53537397
2022-03-29,369.7754,371.59,357.7033,366.14,37864689
2022-03-30,363.3333,371.3167,361.3333,365.11,32981112
2022-03-31,366.1033,367.7133,358.3667,359.8333,26612532
2022-04-01,360.4333,364.9167,355.5467,362.4767,28846641
2022-04-04,362.8333,383.3033,357.51,382.23,45202542
2022-04-05,379.25,384.29,362.4333,363.8333,43397151
2022-04-06,355.5933,359.6667,342.5667,347.4833,49895874
2022-04-07,351.1667,358.8633,340.5134,353.0,43648323
2022-04-08,350.5,350.9667,340.8117,341.66,30363414
2022-04-11,326.2,336.156,324.0367,324.7035,31578930
2022-04-12,334.4333,340.3974,325.5334,328.3667,37185309
2022-04-13,327.1667,342.08,324.3657,339.9849,30814107
2022-04-14,333.6733,337.57,327.3967,328.3333,31203645
2022-04-18,328.473,338.3067,324.47,335.54,28556586
2022-04-19,336.3329,344.98,331.775,340.0,27111882
2022-04-20,345.2833,345.33,324.4967,341.2667,35227392
2022-04-21,356.1667,364.0733,332.1383,336.6667,55880223
2022-04-22,337.77,344.95,331.3334,334.9167,37348002
2022-04-25,328.37,336.2067,325.1,332.9,36488745
2022-04-26,333.3333,333.3333,287.1667,287.4067,74301705
2022-04-27,294.6667,306.0,292.4533,297.6867,37858989
2022-04-28,299.3367,300.53,273.9,288.331,67128036
2022-04-29,298.0,311.4666,289.3333,291.4667,47808573
2022-05-02,285.85,302.12,282.6767,300.0,41537667
2022-05-03,302.3333,308.0267,296.1967,302.71,36735108
2022-05-04,301.8333,318.5,295.0933,315.87,48977850
2022-05-05,314.7333,315.2,285.9,292.91,51753975
2022-05-06,290.6833,296.6267,281.035,288.3533,40648092
2022-05-09,276.6667,281.8767,260.3833,262.2,48551628
2022-05-10,271.6667,275.12,258.0833,265.5033,47757435
2022-05-11,260.6667,269.9233,242.4,246.0007,52418838
2022-05-12,233.85,253.22,226.6667,240.0367,84252210
2022-05-13,259.0,262.45,250.5217,256.8666,53583390
2022-05-16,256.6667,257.65,239.6962,241.1363,52670022
2022-05-17,247.4833,254.8267,242.95,254.56,47201376
2022-05-18,248.47,253.5,233.6033,236.0667,51728820
2022-05-19,233.0,244.6667,231.37,237.2,54102594
2022-05-20,239.8267,240.67,211.0,220.11,86496906
2022-05-23,219.3367,226.6517,212.6867,224.7567,49942974
2022-05-24,218.1033,218.2967,206.8567,209.6667,52088091
2022-05-25,207.11,223.1067,206.6667,216.25,57717915
2022-05-26,224.0,239.5566,217.8867,236.0067,63471747
2022-05-27,241.8667,253.5033,240.1771,253.3333,55412529
2022-05-31,255.5067,259.6,244.7433,252.2544,63347280
2022-06-01,251.8521,257.3267,243.64,245.8333,47289324
2022-06-02,246.3373,264.21,242.0667,259.2367,59415300
2022-06-03,246.37,247.7966,233.4178,233.9267,68121057
2022-06-06,242.7667,244.8667,234.35,238.1667,51583704
2022-06-07,231.9267,239.9967,230.0933,238.6104,45408711
2022-06-08,240.0033,249.9633,239.1767,242.1339,47300754
2022-06-09,247.6467,255.5466,239.3267,240.5167,58944465
2022-06-10,233.0,239.5,227.9133,234.4167,58672806
2022-06-13,222.4833,226.6333,214.6833,216.17,61084356
2022-06-14,218.34,226.33,211.7367,220.76,62913231
2022-06-15,222.3333,235.6633,218.15,232.5,76118661
2022-06-16,223.9833,225.1667,208.6933,213.1,64805226
2022-06-17,213.5867,220.9694,211.48,216.6667,60166983
2022-06-21,223.0,243.5774,222.9667,237.6767,79340421
2022-06-22,233.3333,246.8333,232.4167,234.8833,66970179
2022-06-23,237.7533,239.4867,228.6367,234.2833,68909439
2022-06-24,236.5011,246.0667,236.0867,245.4067,62171151
2022-06-27,249.34,252.07,242.5655,245.1667,56125122
2022-06-28,245.6067,249.97,231.0067,232.3333,58248090
2022-06-29,230.0933,231.1733,222.2733,228.6,52382778
2022-06-30,224.1167,229.4567,218.8633,224.3833,60494925
2022-07-01,226.6667,230.23,222.12,226.6682,47564772
2022-07-05,222.5067,233.9933,216.1667,233.4667,53988384
2022-07-06,231.28,234.5633,227.1867,231.1667,44909292
2022-07-07,234.0,245.3617,232.21,244.3333,51710058
2022-07-08,242.0733,254.98,241.1614,250.75,64295766
2022-07-11,252.9667,253.3167,233.6267,234.1667,60819474
2022-07-12,235.0667,239.7733,228.3683,232.8333,55317657
2022-07-13,226.35,242.0599,225.0333,236.6667,60487191
2022-07-14,235.3767,238.8067,229.3333,238.0667,49605153
2022-07-15,239.5333,243.6233,236.89,240.0,40263318
2022-07-18,245.1933,250.5167,239.6033,240.69,52198902
2022-07-19,244.2167,247.14,236.9767,247.0967,51162447
2022-07-20,246.7167,259.3333,243.483,248.2167,51206193
2022-07-21,254.6667,273.2667,254.55,270.2867,85487220
2022-07-22,276.01,280.7867,270.7133,271.9967,59399115
2022-07-25,275.0067,275.1667,267.4,268.4333,38856717
2022-07-26,265.4285,267.3099,256.2633,261.59,42037287
2022-07-27,263.9333,275.9256,258.86,274.3333,55142466
2022-07-28,279.4333,284.5633,272.8,284.3867,51516372
2022-07-29,282.39,298.32,279.1,296.6667,57833478
2022-08-01,301.2933,311.8782,295.0,297.5167,70105170
2022-08-02,293.42,307.8333,292.6667,301.0333,58883955
2022-08-03,306.1667,309.55,301.15,307.5833,48515694
2022-08-04,312.0,313.6067,305.0,309.0833,43124865
2022-08-05,303.26,308.6333,285.5447,288.3333,66577797
2022-08-08,295.0,305.2,289.0854,291.5333,58660302
2022-08-09,289.9333,292.3967,279.3533,283.9167,52037877
2022-08-10,295.5067,297.8333,283.37,294.053,55403901
2022-08-11,295.1667,298.2367,285.8333,288.0833,42442884
2022-08-12,289.1906,300.16,285.0333,299.9467,49024992
2022-08-15,300.3333,313.1333,300.3333,309.1294,54267453
2022-08-16,311.75,314.6667,302.8833,306.4267,55046442
2022-08-17,304.0,309.6567,300.0333,304.04,42632610
2022-08-18,306.2,306.5,301.8533,302.8531,27932061
2022-08-19,298.6267,300.36,292.5,296.7033,36642429
2022-08-22,290.66,292.5767,286.2967,289.8448,32747244
2022-08-23,291.1867,298.8266,287.9233,296.4333,39213831
2022-08-24,298.7867,303.6467,296.5,297.9167,33682320
2022-08-25,302.67,303.5,291.6,295.78,36945111
2022-08-26,295.86,302.0,286.75,286.9708,41344983
2022-08-29,282.85,287.74,280.7,284.4,30438412
2022-08-30,287.89,288.9,272.65,278.56,35769585
2022-08-31,279.104,281.25,271.81,275.67,36430508
2022-09-01,271.9525,279.2,266.15,278.7879,39134728
2022-09-02,280.3,282.35,269.08,269.97,36063866
2022-09-06,271.99,275.99,265.74,274.04,39375147
2022-09-07,273.73,283.87,272.27,283.2001,35684197
2022-09-08,282.42,290.0,279.76,289.3,39872371
2022-09-09,293.0071,299.95,291.245,299.95,39673905
2022-09-12,301.3,305.49,300.4,304.56,34779697
2022-09-13,291.88,297.3999,290.4,291.75,45448578
2022-09-14,291.89,306.0,291.37,303.1,50888434
2022-09-15,303.3,309.12,300.7247,302.2467,47447564
2022-09-16,298.5883,304.0,295.6005,303.37,69665789
2022-09-19,300.744,309.84,297.8,309.29,44018767
2022-09-20,307.76,313.33,305.58,308.53,46440280
2022-09-21,308.86,313.8,299.62,300.4,45666754
2022-09-22,301.6101,302.37,285.82,288.6,49991388
2022-09-23,281.75,284.5,272.82,274.99,44007968
2022-09-26,273.01,284.09,270.31,275.7,39808523
2022-09-27,283.3,288.67,277.51,283.7,44470389
2022-09-28,282.2,289.0,277.57,287.26,38499625
2022-09-29,281.98,283.65,265.78,268.35,56338115
2022-09-30,266.78,275.57,262.47,266.01,48242743
2022-10-03,253.79,257.52,241.01,243.27,71059120
2022-10-04,250.181,257.5,242.01,248.6,81475710
2022-10-05,244.73,246.6697,233.27,240.44,65039770
2022-10-06,239.9,244.58,235.35,237.1258,50931087
2022-10-07,234.1,234.97,222.02,222.45,62117791
2022-10-10,224.32,226.99,218.3582,222.74,50682795
2022-10-11,221.8,225.75,215.0,216.92,59341646
2022-10-12,216.74,219.2999,211.51,217.27,50630382
2022-10-13,209.26,222.99,206.22,221.5,68563355
2022-10-14,224.48,226.26,204.16,204.65,71960437
2022-10-17,209.43,221.86,209.08,220.25,62737539
2022-10-18,229.25,229.82,217.25,224.0,59897429
2022-10-19,218.78,228.29,206.23,214.106,46708698
2022-10-20,207.84,215.55,202.0,206.55,91225383
2022-10-21,204.0347,214.66,203.8,214.35,56240460
2022-10-24,208.38,213.5,198.5863,211.15,78171826
2022-10-25,209.675,224.3498,209.59,219.25,79008193
2022-10-26,219.47,230.6,218.2,224.71,68041011
2022-10-27,229.75,233.81,217.55,221.0,48533541
2022-10-28,224.89,228.86,216.35,228.7,55604363
2022-10-31,226.652,229.85,221.94,227.65,49444826
2022-11-01,233.15,237.3951,226.51,227.35,49094888
2022-11-02,226.9,227.8699,213.44,216.0,49476169
2022-11-03,211.28,221.2,210.14,214.88,43923475
2022-11-04,221.29,223.8,203.08,207.59,79581683
2022-11-07,208.6,208.9,196.5,197.58,73502854
2022-11-08,194.28,195.2,186.75,190.7615,104854782
2022-11-09,191.11,195.89,176.4,176.57,102044506
2022-11-10,190.68,193.64,180.03,191.57,104893871
2022-11-11,187.9,196.52,182.59,195.05,94382538
2022-11-14,193.2529,195.73,186.34,191.27,76498489
2022-11-15,197.58,200.8237,192.06,193.87,72954287
2022-11-16,191.6999,192.57,184.05,187.3012,53596396
