AAPL,AMZN,BA,COST,JNJ,NVDA,TMO,TSLA,VLO,date
-0.00033458942,0.11693691,0.12650414,0.12650758,0.12437909,0.12650044,0.12649113,0.12650764,0.12650764,2024-07-29
-0.0130459545,0.11269727,0.12912644,0.12913296,0.1255855,0.12910867,0.12912914,0.12913299,0.12913299,2024-07-30
-0.02424089,0.10749425,0.13240045,0.1324119,0.12238328,0.1323168,0.13241038,0.13241193,0.13241193,2024-07-31
-0.017586252,0.10704445,0.1314067,0.13145588,0.12207005,0.13129029,0.13140461,0.13145714,0.13145714,2024-08-01
-0.02212179,0.06647592,0.14072874,0.1414429,0.11227959,0.13721256,0.14101021,0.14148594,0.14148594,2024-08-02
-0.023630219,0.0063770353,0.15600356,0.16120547,0.09326825,0.12861755,0.1541918,0.16198327,0.1619833,2024-08-05
-0.024001174,0.023843324,0.15468018,0.15654083,0.09156127,0.13214122,0.15175082,0.15674178,0.15674178,2024-08-06
0.01001463,0.11887933,0.12551461,0.12551647,0.11807713,0.1254584,0.12550637,0.1255165,0.1255165,2024-08-07
0.012697264,0.12013227,0.12486641,0.124866955,0.11801839,0.124819174,0.12486558,0.124866955,0.124866955,2024-08-08
0.01624045,0.119169116,0.124142185,0.12414355,0.1197669,0.12411874,0.12413191,0.12414358,0.12414358,2024-08-09
-0.012225459,0.12198586,0.12854636,0.12854713,0.11899903,0.12850857,0.12854427,0.12854713,0.12854713,2024-08-12
-0.0078386525,0.12413841,0.12698087,0.12698092,0.12181963,0.12697619,0.12698087,0.12698092,0.12698092,2024-08-13
0.053151257,0.118206024,0.11853973,0.11853973,0.117404655,0.118539445,0.11853973,0.11853973,0.11853973,2024-08-14
0.056020457,0.11794468,0.11815653,0.11815653,0.117095776,0.118156426,0.11815653,0.11815653,0.11815653,2024-08-15
0.014538604,0.11905549,0.124080464,0.124080926,0.12192874,0.124074385,0.124079525,0.124080926,0.124080926,2024-08-16
0.038476117,0.119398005,0.12041693,0.12041702,0.1196315,0.120416835,0.120409556,0.12041702,0.12041702,2024-08-19
0.014610948,0.122226164,0.123475805,0.12347587,0.122308,0.12347574,0.12347573,0.12347587,0.12347587,2024-08-20
0.04076194,0.11973021,0.12001201,0.12001201,0.11943579,0.12001199,0.12001201,0.12001201,0.12001201,2024-08-21
0.05745438,0.11770085,0.11786483,0.11786483,0.1176558,0.11786483,0.11786483,0.11786483,0.11786483,2024-08-22
0.020078482,0.12096404,0.12281675,0.12281678,0.122057036,0.12281654,0.12281675,0.12281678,0.12281678,2024-08-23
0.02716957,0.11907177,0.12203282,0.12203324,0.12156127,0.12203287,0.12203201,0.12203324,0.12203324,2024-08-26
0.02740027,0.12090596,0.12178065,0.12178072,0.12100962,0.12178063,0.12178067,0.12178072,0.12178072,2024-08-27
0.0023125221,0.120581865,0.12555552,0.12555677,0.12377658,0.12555428,0.12554881,0.1255568,0.1255568,2024-08-28
-0.004993167,0.12328449,0.12634349,0.1263439,0.12364797,0.12634265,0.1263429,0.1263439,0.1263439,2024-08-29
-0.008704252,0.124848,0.12716472,0.12716484,0.1208704,0.12716192,0.12716468,0.12716484,0.12716484,2024-08-30
-0.013733495,0.11224218,0.12987746,0.12991725,0.12226971,0.12985317,0.1297315,0.12992112,0.12992112,2024-09-03
-0.015193678,0.116436936,0.13012053,0.13016818,0.11811538,0.13007605,0.12992176,0.1301774,0.1301774,2024-09-04
0.033655416,0.12045202,0.12115969,0.12115977,0.11893656,0.12115903,0.12115797,0.12115977,0.12115977,2024-09-05
0.04655399,0.119052984,0.11942804,0.11942806,0.11782655,0.11942781,0.11942647,0.11942806,0.11942806,2024-09-06
0.06280829,0.11673974,0.11733641,0.11733645,0.11645138,0.11733583,0.11731908,0.11733645,0.11733645,2024-09-09
0.021719279,0.12143854,0.12313639,0.12313677,0.11803634,0.123129345,0.1231298,0.12313679,0.12313679,2024-09-10
-2.7842287e-05,0.12264751,0.12657942,0.12658104,0.11796445,0.12655717,0.12653597,0.12658113,0.12658113,2024-09-11
0.0074629206,0.1160653,0.12642355,0.12642527,0.11830404,0.12629843,0.12616985,0.12642536,0.12642536,2024-09-12
-0.029532611,0.01875147,0.15583436,0.15602481,0.09805059,0.13524921,0.15356424,0.15602894,0.15602894,2024-09-13
-0.01775731,0.09039319,0.13680527,0.13682705,0.109088115,0.13469142,0.13629745,0.13682742,0.13682742,2024-09-16
-0.015586404,0.111035764,0.1329058,0.13291156,0.10797668,0.13214554,0.13278781,0.13291162,0.13291162,2024-09-17
-0.01079898,0.11337553,0.13129963,0.13130333,0.11029868,0.13077779,0.13113724,0.1313034,0.1313034,2024-09-18
-0.020373534,0.10087547,0.13622294,0.13624145,0.103988476,0.13463104,0.13593063,0.1362418,0.1362418,2024-09-19
-0.022315495,0.08122718,0.13935529,0.13939661,0.10747185,0.13710117,0.13896888,0.13939723,0.13939723,2024-09-20
-0.09109891,-0.07900677,0.1546464,0.26974672,-0.056706578,0.0017307097,0.22822687,0.28623164,0.28622988,2024-09-23
-0.026632192,0.034662407,0.15094757,0.1515945,0.099346615,0.1406352,0.14616448,0.15164074,0.15164074,2024-09-24
-0.027998962,0.012840091,0.15112354,0.15421085,0.123278886,0.14544517,0.1311233,0.15498854,0.15498854,2024-09-25
-0.008940042,0.108934335,0.12933382,0.12934133,0.124202386,0.12926216,0.12918307,0.12934148,0.12934148,2024-09-26
-0.005117012,0.11215754,0.12852825,0.1285393,0.12197496,0.12843092,0.12840682,0.12853962,0.12853962,2024-09-27
0.0060832812,0.110870585,0.12658964,0.12659506,0.124060616,0.12655024,0.12605976,0.1265954,0.1265954,2024-09-30
-0.0031806175,0.1102552,0.12854446,0.12854993,0.12197486,0.12840486,0.12835121,0.12855007,0.12855007,2024-10-01
-0.008818723,0.10216105,0.13045394,0.1304666,0.1244147,0.13029116,0.1300973,0.13046698,0.13046698,2024-10-02
0.050276,0.11795618,0.118895374,0.11889539,0.1183968,0.11889519,0.1188942,0.11889539,0.11889539,2024-10-03
0.05989762,0.117260724,0.11758024,0.11758024,0.117360234,0.11758023,0.11758023,0.11758024,0.11758024,2024-10-04
0.031023288,0.116475955,0.12191217,0.12191247,0.121038616,0.12190826,0.12190436,0.12191247,0.12191247,2024-10-07
0.020120183,0.1171345,0.12334109,0.1233414,0.12270378,0.12333945,0.12333675,0.1233414,0.1233414,2024-10-08
-0.0055542476,0.08167063,0.132457,0.132473,0.12973076,0.13228585,0.13199057,0.1324732,0.1324732,2024-10-09
-0.0234906,0.01924082,0.14545135,0.14570193,0.13704324,0.14385204,0.14078106,0.14571007,0.14571007,2024-10-10
-0.032285843,0.0031718547,0.15148737,0.15262203,0.13587964,0.14864029,0.1350059,0.1527394,0.1527394,2024-10-11
-0.028736228,0.054214545,0.14074478,0.14086756,0.13070491,0.1402228,0.14024365,0.14086902,0.14086902,2024-10-14
-0.026192905,0.105253406,0.13893512,0.13894752,0.088821456,0.13739742,0.13894296,0.13894755,0.13894755,2024-10-15
-0.027075006,0.1172856,0.15070605,0.15074159,0.0137455305,0.14238127,0.15073137,0.1507418,0.1507418,2024-10-16
-0.017389994,0.11566436,0.1345333,0.13453902,0.09520727,0.13383715,0.13453081,0.13453904,0.13453904,2024-10-17
-0.038183466,-0.027090313,0.17397578,0.17728934,0.07333443,0.11225511,0.17372008,0.17734954,0.17734954,2024-10-18
-0.104151964,-0.14723013,0.039136983,0.2790189,0.0022999155,-0.02395578,0.23187268,0.36150426,0.36150515,2024-10-21
-0.05464725,-0.059377935,0.17643131,0.21841773,0.026244182,0.054349605,0.19428498,0.22214866,0.22214869,2024-10-22
-0.032486666,-0.004115946,0.1677383,0.16895369,0.07081876,0.1227198,0.16844513,0.16896345,0.16896345,2024-10-23
-0.031799704,0.0034964834,0.16039005,0.16109455,0.08673109,0.13787402,0.16001119,0.16110118,0.16110118,2024-10-24
-0.012243041,0.10538447,0.13097669,0.13098046,0.12113495,0.13084665,0.13095888,0.13098048,0.13098048,2024-10-25
-0.024909921,0.0697342,0.13999437,0.14002554,0.11631945,0.13877198,0.14001326,0.1400256,0.1400256,2024-10-28
-0.042242087,-0.0017420043,0.16264531,0.16540253,0.078152515,0.14156851,0.16536117,0.165427,0.165427,2024-10-29
-0.043006886,0.025027534,0.074235775,0.1173229,0.12089591,0.1738325,0.1651551,0.18263681,0.1839004,2024-10-30
-0.1023819,-0.08019964,-0.09598006,-0.06141318,0.2051009,0.29831493,0.15554506,0.3012188,0.37979504,2024-10-31
-0.088796586,-0.052256227,-0.057485215,-0.016763944,0.17461517,0.26328206,0.16083138,0.29375848,0.32281488,2024-11-01
-0.24508971,-0.31704116,-0.33989242,-0.16714469,0.2253934,0.27736592,0.09480316,0.7284496,0.743156,2024-11-04
-0.06574684,-0.061438773,0.048930835,0.15550722,0.13787712,0.17280443,0.16658892,0.22273803,0.22273912,2024-11-05
-0.04343911,-0.01640901,0.10005101,0.14177369,0.15162773,0.17135203,0.130675,0.18218388,0.18218476,2024-11-06
-0.032984372,0.0058448836,0.119012065,0.14129771,0.1545002,0.16056104,0.12792523,0.16192041,0.16192277,2024-11-07
-0.033718377,0.0079732705,0.14556956,0.14971498,0.1417279,0.14919955,0.13864544,0.1504438,0.15044382,2024-11-08
-0.04690656,-0.048846483,0.12144921,0.16635711,0.15866873,0.16699196,0.120753475,0.180765,0.18076752,2024-11-11
-0.08001618,-0.111254446,-0.0010644324,0.15333995,0.20622241,0.2035846,0.12058919,0.2542993,0.2542996,2024-11-12
-0.037806276,-0.02766851,0.14179243,0.15670162,0.15480006,0.1582019,0.1346228,0.15967801,0.15967801,2024-11-13
-0.025222687,0.010981431,0.14316046,0.1473548,0.14738114,0.14870766,0.129853,0.14889209,0.14889209,2024-11-14
-0.030944757,-0.005496606,0.13533421,0.15088806,0.16191274,0.16509797,0.09100801,0.16609995,0.16610055,2024-11-15
-0.028479569,-0.0065773833,0.15277846,0.1560468,0.15378588,0.15651385,0.10129717,0.15731737,0.15731737,2024-11-18
-0.030798938,0.009377124,0.14668623,0.14759183,0.14228049,0.1470406,0.14255686,0.14763288,0.14763288,2024-11-19
-0.021032892,0.08730656,0.1337887,0.13381627,0.1311199,0.13377467,0.13359363,0.13381658,0.13381658,2024-11-20
-0.021689102,0.06639721,0.13669628,0.1367263,0.13516703,0.13668355,0.13656574,0.1367265,0.1367265,2024-11-21
-0.026099056,0.03641379,0.14237848,0.14246565,0.13641852,0.14187633,0.14161278,0.14246675,0.14246675,2024-11-22
-0.015267826,0.07969524,0.13386081,0.13389105,0.13239916,0.13385235,0.13378653,0.13389134,0.13389134,2024-11-25
-0.029803095,0.0103265215,0.14791189,0.14885713,0.13224176,0.14545809,0.14724544,0.14888112,0.14888112,2024-11-26
-0.019429909,0.04044031,0.14034668,0.14056905,0.13785851,0.1403725,0.1386791,0.14058186,0.14058186,2024-11-27
-0.024743957,0.010706891,0.14550175,0.1460646,0.14151193,0.145228,0.14355764,0.1460866,0.1460866,2024-11-29
-0.020244988,0.030027231,0.14165384,0.14186285,0.13986424,0.1416981,0.14140607,0.14186636,0.14186636,2024-12-02
-0.023557037,0.018211259,0.14372808,0.14440626,0.14040147,0.14394033,0.14403455,0.14441751,0.14441751,2024-12-03
-0.020437961,0.0374223,0.14077255,0.1409645,0.1376958,0.14074343,0.14090793,0.14096572,0.14096572,2024-12-04
-0.026308712,0.0003992282,0.14232934,0.14896446,0.14220081,0.14767745,0.14580838,0.14946453,0.14946453,2024-12-05
-0.031932745,-0.0057242992,0.14554885,0.15014155,0.14348948,0.14872454,0.1492309,0.15026085,0.15026085,2024-12-06
-0.024689123,0.021282634,0.14324765,0.14409891,0.14028169,0.14367649,0.14387654,0.1441126,0.1441126,2024-12-09
-0.0259948,-0.0010637627,0.14075245,0.14908367,0.14416884,0.14848164,0.14473991,0.14991601,0.14991601,2024-12-10
-0.026536914,0.0063774167,0.12682278,0.14674035,0.1486529,0.15100834,0.14429928,0.15131792,0.15131792,2024-12-11
-0.02281751,0.010505805,0.12573779,0.14461319,0.14725012,0.15048923,0.14202882,0.15109618,0.15109637,2024-12-12
-0.020663949,0.025299555,0.13055961,0.14202356,0.14489779,0.14657246,0.13789009,0.14671034,0.1467105,2024-12-13
-0.020513268,0.036063567,0.13599935,0.14130549,0.14161143,0.14417331,0.13261314,0.14437325,0.14437376,2024-12-16
-0.026492616,0.01667562,0.123905964,0.14418858,0.14923672,0.15259072,0.13378301,0.1530556,0.1530564,2024-12-17
-0.025744574,0.018090334,0.12566051,0.14505143,0.14646624,0.15021174,0.1386441,0.15080988,0.15081038,2024-12-18
-0.03285213,-0.005332593,0.10174946,0.14421731,0.16153947,0.16621074,0.1292762,0.16759047,0.16760108,2024-12-19
-0.028449213,0.008075856,0.12916507,0.1479991,0.14881392,0.15220226,0.1369255,0.15263362,0.15263382,2024-12-20
-0.033395045,-0.0103844125,0.07169334,0.11548367,0.18458137,0.19335239,0.082797185,0.19781962,0.19805185,2024-12-23
-0.029592149,-0.001646501,0.10461212,0.14238614,0.16253598,0.16693035,0.11818943,0.16828854,0.16829608,2024-12-24
-0.02448773,-0.0012523321,0.12497125,0.1479519,0.15391448,0.15525615,0.1324039,0.15562102,0.15562135,2024-12-26
-0.027718944,0.0021256693,0.14021242,0.14776674,0.14667222,0.14814913,0.14608172,0.14835548,0.14835548,2024-12-27
-0.034264114,-3.138041e-05,0.12375623,0.1484208,0.15112296,0.15318228,0.1510985,0.15335733,0.15335737,2024-12-30
-0.029973544,0.008714685,0.13289621,0.14655729,0.14757615,0.14877307,0.14779188,0.1488321,0.1488321,2024-12-31
-0.035144903,-0.012067851,0.12848048,0.15004589,0.15327899,0.15469176,0.15102896,0.15484332,0.15484333,2025-01-02
-0.03692193,-0.016806353,0.09876792,0.13971071,0.16498941,0.16633725,0.1507975,0.16656254,0.16656294,2025-01-03
-0.021789284,0.020765172,0.14216568,0.14330064,0.14309542,0.14338201,0.14229584,0.14339228,0.14339228,2025-01-06
-0.027084218,0.006986963,0.14163323,0.14645833,0.1466264,0.14700632,0.14432076,0.14702612,0.14702612,2025-01-07
-0.026461054,0.024044514,0.14244334,0.14349599,0.14293592,0.14352612,0.14292239,0.14354642,0.14354642,2025-01-08
-0.018433142,0.03654513,0.14013706,0.14051497,0.1400805,0.14051409,0.13957603,0.14053267,0.14053267,2025-01-10
-0.030979611,-0.0058912365,0.14765444,0.14995715,0.14770086,0.14971414,0.14151108,0.15016659,0.15016659,2025-01-13
-0.02900579,-0.0030574678,0.14712338,0.14850645,0.14506014,0.14784683,0.1464218,0.14855231,0.14855231,2025-01-14
-0.027702205,0.011874732,0.14569479,0.14621983,0.1401625,0.14535853,0.14593992,0.14622594,0.14622594,2025-01-15
-0.027033834,0.004290999,0.1467328,0.1472871,0.14258365,0.14628315,0.14525405,0.14730103,0.14730103,2025-01-16
-0.029905237,0.0009113962,0.1463625,0.14787367,0.14462832,0.14736445,0.14693944,0.14791271,0.14791271,2025-01-17
-0.030563997,-0.00431483,0.14606996,0.14915565,0.14667982,0.14890537,0.14532036,0.14937383,0.14937383,2025-01-21
-0.046653938,-0.036353815,0.15514022,0.17170173,0.108845115,0.13579792,0.16636854,0.1725769,0.17257735,2025-01-22
-0.05089827,-0.039389197,0.18397343,0.196171,0.048090834,0.081704974,0.18655969,0.19689764,0.19688995,2025-01-23
-0.03175577,-0.0064382614,0.15044287,0.15241487,0.1343872,0.14502542,0.15099189,0.15246591,0.15246591,2025-01-24
-0.037755597,-0.024356624,0.09644829,0.1448176,0.16425261,0.17019017,0.13686825,0.17476594,0.17476937,2025-01-27
-0.053258263,-0.04487569,0.09136771,0.17001867,0.12873921,0.15830077,0.15863046,0.19553044,0.19554672,2025-01-28
-0.045778405,-0.023983171,0.10831689,0.1671064,0.117640056,0.1538516,0.15695487,0.18294325,0.18294847,2025-01-29
-0.03446416,-0.00518944,0.1438073,0.15445673,0.13379055,0.14964408,0.14707729,0.15543878,0.1554388,2025-01-30
-0.03399628,-0.009502958,0.14736705,0.15393631,0.13703132,0.14913334,0.14738055,0.15432529,0.15432529,2025-01-31
-0.054701928,-0.041207597,0.16171968,0.18807608,0.06278029,0.12206498,0.1837021,0.1887832,0.18878317,2025-02-03
-0.0838405,-0.09961476,0.060363308,0.22843163,0.0680569,0.102892324,0.20190616,0.26089796,0.26090702,2025-02-04
-0.03765704,-0.026678672,0.14234251,0.15634967,0.14944674,0.15505958,0.14696214,0.1570876,0.1570876,2025-02-05
-0.02834737,-0.0032208944,0.14577422,0.1495427,0.14401175,0.14866756,0.14407887,0.14974658,0.14974658,2025-02-06
-0.027849212,-0.009072784,0.14421444,0.15011652,0.14682439,0.14966853,0.1453016,0.15039825,0.15039825,2025-02-07
-0.037843145,-0.039007276,0.10695499,0.1588103,0.16716997,0.16992082,0.13067202,0.17166115,0.17166115,2025-02-10
-0.043754358,-0.053305957,0.09551142,0.16443072,0.17131805,0.17484047,0.13262486,0.1791674,0.1791674,2025-02-11
-0.019640496,-0.0037225063,0.14449362,0.14873827,0.14809294,0.14901504,0.13447581,0.14927365,0.14927365,2025-02-12
-0.043687943,-0.04602581,0.120034516,0.16608651,0.14862508,0.15782982,0.15834597,0.16939594,0.16939594,2025-02-13
-0.09183252,-0.15265392,-0.08317072,0.1398295,0.1990732,0.17605217,0.14749186,0.3325776,0.33263284,2025-02-14
